img_index,width,height,noise_std,noise_std_est,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10
20,640,480,0.15,0.1520506349371002,1.47,0.5601640614824005,0.5593547960004708,0.0005187053733059,0.5601550272585742,5.790560139976076e-06,0.5600277987132615,8.733874372774457e-05,0.5601455834304593,1.1843659521113078e-05,0.5595376451786049,0.000401506687188,0.5595376451786049,0.000401506687188,0.5599286080167266,0.0001509158373063,0.5600541273811429,7.046316728587026e-05,0.5598784039390626,0.000183094554214,0.5591420376804019,0.0006550745701881
21,640,360,0.05,0.0527666666045277,0.34,0.1138319956164926,0.0956762366469919,0.016300267042923,0.1018555052335356,0.0107525106390287,0.1018555052335356,0.0107525106390287,0.0998451206166425,0.0125574368979304,0.093545309231775,0.0182134168030333,0.093545309231775,0.0182134168030333,0.0956762366469919,0.016300267042923,0.0998451206166425,0.0125574368979304,0.0956762366469919,0.016300267042923,0.093545309231775,0.0182134168030333
21,640,360,0.1,0.1018025932586348,0.63,0.2869633996621562,0.2840727947474302,0.0022460661394759,0.2844510759344434,0.001952133004227,0.2840727947474302,0.0022460661394759,0.283679932840773,0.0025513288274127,0.2840727947474302,0.0022460661394759,0.2844510759344434,0.001952133004227,0.283679932840773,0.0025513288274127,0.2840727947474302,0.0022460661394759,0.283679932840773,0.0025513288274127,0.2844510759344434,0.001952133004227
21,640,360,0.15,0.1521325519650273,0.98,0.4694210873631234,0.4685354089605466,0.0006027396844877,0.4693975642060756,1.6008452070106572e-05,0.4693975642060756,1.6008452070106572e-05,0.4693274241566998,6.374156953992847e-05,0.4683877572940919,0.000703222566981,0.4683877572940919,0.000703222566981,0.4688990857848693,0.0003552430155952,0.4692235910201612,0.0001344041845191,0.4688990857848693,0.0003552430155952,0.4682256492720246,0.0008135435794269
22,640,360,0.05,0.0519056163028508,0.56,0.1940421639616193,0.1877786249398227,0.0052456598358431,0.192945524216587,0.0009184263153604,0.192563525262855,0.0012383471399858,0.1916814575493806,0.001977071232063,0.1871589006050251,0.005764673614001,0.1871589006050251,0.005764673614001,0.1889843859874256,0.0042358453720033,0.1911906132343711,0.0023881491067177,0.1889843859874256,0.0042358453720033,0.1871589006050251,0.005764673614001
22,640,360,0.1,0.1017008566407031,1.22,0.4180799513119009,0.4179656220289781,8.062259311758525e-05,0.4176433153213398,0.000307906468995,0.4177661044960746,0.0002213181390343,0.418044915007108,2.470686138714214e-05,0.4178214872226793,0.0001822634111584,0.4176433153213398,0.000307906468995,0.418044915007108,2.470686138714214e-05,0.4180068507625458,5.154896188150605e-05,0.418044915007108,2.470686138714214e-05,0.4176433153213398,0.000307906468995
22,640,360,0.15,0.1522961118309732,50.0,0.6330174635898375,0.6265166997940355,0.0039808293179617,0.6330060890947861,6.96532358351383e-06,0.6330060890947861,6.96532358351383e-06,0.6330060890947861,6.96532358351383e-06,0.6246733778705216,0.0051096120558154,0.6245395208056749,0.0051915812128093,0.6295685887948658,0.0021119644289596,0.6330060890947861,6.96532358351383e-06,0.6295190689465625,0.0021422885678053,0.6242642863864623,0.0053601246762745
23,640,398,0.05,0.0522785239799756,0.6900000000000001,0.2159205438507339,0.2145646378069907,0.001115127177183,0.2159054842297381,1.2385366027437791e-05,0.2159054842297381,1.2385366027437791e-05,0.2158283952689823,7.578503564042623e-05,0.2143897300340458,0.0012589752056003,0.2142095726202132,0.0014071406550153,0.2150503551844486,0.0007156624424894,0.2158283952689823,7.578503564042623e-05,0.2150503551844486,0.0007156624424894,0.2142095726202132,0.0014071406550153
23,640,398,0.1,0.1019525457857077,2.32,0.4692539107401594,0.4685755197899898,0.0004617247878059,0.4675692162195951,0.0011466326604607,0.4679899319516611,0.0008602861488124,0.4692319707531662,1.4932740238301405e-05,0.4678913143992638,0.0009274069859097,0.467267694102035,0.0013518539059894,0.4692319707531662,1.4932740238301405e-05,0.4690386575362356,0.0001465051087155,0.4691866674645883,4.5766953607877e-05,0.4671378091541853,0.0014402558812371
23,640,398,0.15,0.1519202344355081,50.0,0.6807461738435612,0.6807461202028903,3.1914795799430075e-08,0.6807461202028903,3.1914795799430075e-08,0.6807461202028903,3.1914795799430075e-08,0.6807461202028903,3.1914795799430075e-08,0.6803617334030115,0.0002287320039946,0.6803166994072204,0.000255526053264,0.6807461202028903,3.1914795799430075e-08,0.6807461202028903,3.1914795799430075e-08,0.6807461202028903,3.1914795799430075e-08,0.6782499022448758,0.0014852162911528
24,427,640,0.05,0.0523792437734879,0.48,0.1660558804717316,0.1541857053099579,0.0101797652758901,0.158583671400144,0.006408105474812,0.1605843647787558,0.0046923271728301,0.158583671400144,0.006408105474812,0.1541857053099579,0.0101797652758901,0.1541857053099579,0.0101797652758901,0.1553216026219644,0.0092056290179031,0.1605843647787558,0.0046923271728301,0.1553216026219644,0.0092056290179031,0.1530327862197269,0.0111684992718669
24,427,640,0.1,0.101604249226593,0.9,0.3665128251402136,0.3651001043757354,0.0010338144937156,0.3644946255934413,0.0014768976255786,0.3651001043757354,0.0010338144937156,0.3644946255934413,0.0014768976255786,0.3649064638295271,0.0011755186494658,0.3649064638295271,0.0011755186494658,0.3647044425284909,0.0013233557552138,0.3649064638295271,0.0011755186494658,0.3647044425284909,0.0013233557552138,0.3652847435301271,0.0008986974637142
24,427,640,0.15,0.1521693149500717,1.55,0.5585523685111037,0.5577998215089457,0.0004828499942397,0.558472450901704,5.1276820089087176e-05,0.558269681038288,0.0001813782318304,0.5585354452825559,1.0858299592385254e-05,0.5578876716294293,0.0004264835080962,0.5581127751196556,0.0002820523713733,0.5583735197637452,0.0001147531202492,0.5583986420032291,9.863416268866818e-05,0.5583735197637452,0.0001147531202492,0.5574942333555839,0.0006789217846626
25,427,640,0.05,0.0521266647770171,0.5,0.1768689268922211,0.1658138609292633,0.0093936255009732,0.170650471916458,0.005283897665804,0.1731682812494942,0.0031444841121765,0.170650471916458,0.005283897665804,0.1668236585933184,0.0085355880076037,0.1668236585933184,0.0085355880076037,0.1678161477829645,0.0076922577377944,0.172373558976003,0.0038197694012442,0.1678161477829645,0.0076922577377944,0.1658138609292633,0.0093936255009732
25,427,640,0.1,0.1016154754533272,0.96,0.3819525348498306,0.3813166159491231,0.00046015972667,0.380808122658254,0.0008281125166871,0.3813166159491231,0.00046015972667,0.380808122658254,0.0008281125166871,0.3812000110230593,0.0005445366666323,0.3812000110230593,0.0005445366666323,0.3809452999580317,0.0007288491220925,0.3812000110230593,0.0005445366666323,0.3809452999580317,0.0007288491220925,0.3813166159491231,0.00046015972667
25,427,640,0.15,0.1514247374090765,1.65,0.5764733676295867,0.5737276122409265,0.0017417074370172,0.5762839155299352,0.0001201746274574,0.5764598423413254,8.579458771081414e-06,0.5761020167111292,0.0002355580031243,0.5738810275745191,0.0016443919119074,0.5743035935797285,0.0013763467841646,0.5749975607507113,0.0009361445040422,0.576364994777177,6.874385234476367e-05,0.5748946417241629,0.0010014288460816,0.5730449528149723,0.0021747369064467
26,640,427,0.05,0.0554457626381839,0.44,0.1287302100682159,0.105725028573444,0.0203814705140048,0.1135878294370935,0.0134154118460311,0.1135878294370935,0.0134154118460311,0.1104503310573025,0.0161950826228072,0.1041617339308275,0.0217664734391254,0.1041617339308275,0.0217664734391254,0.1072966253507372,0.0189891123018522,0.1104503310573025,0.0161950826228072,0.1072966253507372,0.0189891123018522,0.1041617339308275,0.0217664734391254
26,640,427,0.1,0.103834156030859,0.81,0.3179451031945591,0.3150990119124029,0.0021594915260563,0.3153454909325527,0.0019724738577541,0.3150990119124029,0.0021594915260563,0.3148473945523226,0.002350407945466,0.3153454909325527,0.0019724738577541,0.3153454909325527,0.0019724738577541,0.3148473945523226,0.002350407945466,0.3148473945523226,0.002350407945466,0.3148473945523226,0.002350407945466,0.3153454909325527,0.0019724738577541
26,640,427,0.15,0.1532251359921649,1.28,0.5107810056721385,0.5091537007951094,0.0010771282342837,0.5106895970801013,6.050419729524181e-05,0.5107538847291987,1.795160439395865e-05,0.5106109502026589,0.0001125612969987,0.5091537007951094,0.0010771282342837,0.5091537007951094,0.0010771282342837,0.5098601810645658,0.0006095023726903,0.5106109502026589,0.0001125612969987,0.5097595040643229,0.0006761414155859,0.5088578221704527,0.0012729730480229
27,640,427,0.05,0.0540910200989833,0.42,0.1324677047848866,0.1127291488960514,0.0174296854607298,0.1191633266630372,0.0117481302695308,0.1207208880431501,0.0103727609115067,0.1175779980117057,0.0131480188885467,0.1127291488960514,0.0174296854607298,0.1111019535604944,0.0188665435085856,0.1143544832977553,0.0159944706684345,0.1175779980117057,0.0131480188885467,0.1143544832977553,0.0159944706684345,0.1111019535604944,0.0188665435085856
27,640,427,0.1,0.102818999804089,0.77,0.3201583793234594,0.3179068386539494,0.0017055079941725,0.3181469748395585,0.0015236084665323,0.3181469748395585,0.0015236084665323,0.3176596132259017,0.0018927775157085,0.3181469748395585,0.0015236084665323,0.3181469748395585,0.0015236084665323,0.3176596132259017,0.0018927775157085,0.3176596132259017,0.0018927775157085,0.3176596132259017,0.0018927775157085,0.3183791989292032,0.0013477022318852
27,640,427,0.15,0.1530296025328447,1.26,0.5125422600908132,0.5106687051458731,0.0012386794037923,0.5123960104233176,9.669129342992633e-05,0.5124968117280153,3.0047664780715867e-05,0.5123403655755839,0.0001334802474987,0.5106687051458731,0.0012386794037923,0.5106687051458731,0.0012386794037923,0.5113314495536584,0.0008005135255408,0.5123403655755839,0.0001334802474987,0.5113314495536584,0.0008005135255408,0.5103513350514061,0.0014485050085646
28,640,427,0.05,0.0516223158491642,0.4,0.1487369260896206,0.1312113998044241,0.0152563445007854,0.1384765961014208,0.0089318361368661,0.1401293448400882,0.0074930831020059,0.136746691793963,0.0104377547403069,0.1312113998044241,0.0152563445007854,0.1312113998044241,0.0152563445007854,0.1331035865471108,0.01360915557553,0.136746691793963,0.0104377547403069,0.1331035865471108,0.01360915557553,0.1312113998044241,0.0152563445007854
28,640,427,0.1,0.1010689134564114,0.7000000000000001,0.327997017206789,0.3217769911932552,0.0046837650483707,0.3223836640995345,0.004226932014547,0.3223836640995345,0.004226932014547,0.3217769911932552,0.0046837650483707,0.3223836640995345,0.004226932014547,0.3223836640995345,0.004226932014547,0.3217769911932552,0.0046837650483707,0.3217769911932552,0.0046837650483707,0.3217769911932552,0.0046837650483707,0.3223836640995345,0.004226932014547
28,640,427,0.15,0.1519756428166582,1.07,0.5020986289421968,0.501598514648784,0.0003329437120683,0.4998823684913029,0.0014754426960995,0.4994430912748418,0.0017678850217878,0.4998823684913029,0.0014754426960995,0.501598514648784,0.0003329437120683,0.501598514648784,0.0003329437120683,0.50118445016778,0.0006086010311191,0.4998823684913029,0.0014754426960995,0.50118445016778,0.0006086010311191,0.5018138858882406,0.0001895634870239
29,640,428,0.05,0.0511776805124678,0.71,0.2441725407192269,0.2430820593976655,0.0008764711371391,0.243978785755993,0.0001557299786747,0.2438463198188157,0.0002621990839169,0.2441725407192269,0.0,0.2428945194175371,0.0010272058415234,0.2426974988322157,0.001185560554293,0.2435774608950418,0.000478293648758,0.2441725407192269,0.0,0.2435774608950418,0.000478293648758,0.2426974988322157,0.001185560554293
29,640,428,0.1,0.1009323424021289,1.83,0.4868039390960695,0.4859923598081743,0.0005458549486952,0.4852944754921043,0.0010152405197976,0.4856245669866571,0.0007932263820402,0.4866536178722264,0.0001011035953634,0.4854637532597196,0.00090138706329,0.4850236723868324,0.0011973782570951,0.4867551108053659,3.28411093215515e-05,0.4866008884531277,0.0001365685398071,0.4867551108053659,3.28411093215515e-05,0.4847311016048133,0.0013941565775756
29,640,428,0.15,0.1511617883349793,50.0,0.6958371907441763,0.6919456575363718,0.0022947563769943,0.6958371907412073,1.7507081205015053e-12,0.6958371907412073,1.7507081205015053e-12,0.6958371907412073,1.7507081205015053e-12,0.6914997721892393,0.0025576857133517,0.6913549967711005,0.0026430567731026,0.6958371907412073,1.7507081205015053e-12,0.6958371907412073,1.7507081205015053e-12,0.6958371907412073,1.7507081205015053e-12,0.6885416249379699,0.0043020437610551
30,640,427,0.05,0.0516429455774167,0.5700000000000001,0.2037494347129404,0.1960962065169831,0.0063578249553092,0.2014139481869652,0.0019401766336298,0.2019226836550793,0.0015175509164801,0.2002680324188534,0.0028921320282216,0.195328266828013,0.0069957813828054,0.195328266828013,0.0069957813828054,0.1975812300579789,0.005124159959778,0.2002680324188534,0.0028921320282216,0.1968480390325125,0.0057332493635385,0.195328266828013,0.0069957813828054
30,640,427,0.1,0.1015562962287216,1.14,0.4164386629599833,0.4155779096614451,0.0006076883673447,0.4158635619269709,0.0004060190166021,0.4157732505302485,0.000469778499511,0.4153646920576415,0.0007582191381993,0.4157732505302485,0.000469778499511,0.4158635619269709,0.0004060190166021,0.4153646920576415,0.0007582191381993,0.4153646920576415,0.0007582191381993,0.4153646920576415,0.0007582191381993,0.4159485923251934,0.0003459878973973
30,640,427,0.15,0.1516008888241763,2.36,0.6120930547530123,0.6103657545727541,0.0010714643147711,0.6118254392152497,0.0001660050187385,0.6115056772950328,0.0003643570426953,0.6119272385100625,0.0001028577366926,0.610264559418264,0.0011342368415751,0.610264559418264,0.0011342368415751,0.6115087784554409,0.0003624333569632,0.6119272385100625,0.0001028577366926,0.6114596937908241,0.000392881143133,0.6096934362766533,0.0014885111435001
31,512,640,0.05,0.0529860258282923,0.37,0.1309809903325866,0.1078824627955124,0.0204234445446175,0.1125773330397852,0.0162722958653703,0.1170585532141263,0.0123100540481817,0.1125773330397852,0.0162722958653703,0.1078824627955124,0.0204234445446175,0.1078824627955124,0.0204234445446175,0.1102503159246367,0.0183298168449794,0.1148513379644342,0.0142616476368972,0.1102503159246367,0.0183298168449794,0.1078824627955124,0.0204234445446175
31,512,640,0.1,0.1020481417386726,0.65,0.3012418057674296,0.2926576206475387,0.0065969177149425,0.2909379443498585,0.007918483230328,0.2926576206475387,0.0065969177149425,0.2909379443498585,0.007918483230328,0.2926576206475387,0.0065969177149425,0.2926576206475387,0.0065969177149425,0.2918066215583888,0.0072509076846606,0.2918066215583888,0.0072509076846606,0.2918066215583888,0.0072509076846606,0.2926576206475387,0.0065969177149425
31,512,640,0.15,0.1516647265174341,0.9,0.4670258779226717,0.4658236594382802,0.0008194937134264,0.4637982640546563,0.0022001069760171,0.4637982640546563,0.0022001069760171,0.4641286844782724,0.0019748754865194,0.4658236594382802,0.0008194937134264,0.4658236594382802,0.0008194937134264,0.4653199539513881,0.0011628451801403,0.4641286844782724,0.0019748754865194,0.4653199539513881,0.0011628451801403,0.4660486984733771,0.0006660955774537
32,422,640,0.05,0.0647978117245346,0.23,0.0445396738640449,0.0313510910613388,0.0726547462238964,0.025002485304037,0.066576848068227,0.0185186291313224,0.0603694666398806,0.025002485304037,0.066576848068227,0.0313510910613388,0.0726547462238964,0.0313510910613388,0.0726547462238964,0.025002485304037,0.066576848068227,0.0185186291313224,0.0603694666398806,0.025002485304037,0.066576848068227,0.0313510910613388,0.0726547462238964
32,422,640,0.1,0.1095854146936273,0.38,0.148785310457346,0.116527330695674,0.0280800768150749,0.1139052406766983,0.0303625659756752,0.116527330695674,0.0280800768150749,0.1139052406766983,0.0303625659756752,0.116527330695674,0.0280800768150749,0.116527330695674,0.0280800768150749,0.1139052406766983,0.0303625659756752,0.116527330695674,0.0280800768150749,0.1139052406766983,0.0303625659756752,0.116527330695674,0.0280800768150749
32,422,640,0.15,0.1572469432522525,0.52,0.2748064187800133,0.2625561782067182,0.0096094908158828,0.2602218819814396,0.011440589397511,0.2602218819814396,0.011440589397511,0.2602218819814396,0.011440589397511,0.2625561782067182,0.0096094908158828,0.261393264199986,0.0105217187350402,0.261393264199986,0.0105217187350402,0.2602218819814396,0.011440589397511,0.261393264199986,0.0105217187350402,0.2625561782067182,0.0096094908158828
33,640,427,0.05,0.0513343961073528,0.51,0.1869673124813369,0.1773869279023466,0.008071312898215,0.1836580356008876,0.0027880101209621,0.1836580356008876,0.0027880101209621,0.1820670232177243,0.0041284112983436,0.1773869279023466,0.008071312898215,0.1763699176915325,0.0089281268981625,0.1793530017455551,0.0064149287480075,0.1820670232177243,0.0041284112983436,0.178382598532131,0.0072324771364256,0.1763699176915325,0.0089281268981625
33,640,427,0.1,0.1013613558111929,0.96,0.3921827502042637,0.3912025342785788,0.0007040856708941,0.3913416739545018,0.0006041421283509,0.3913416739545018,0.0006041421283509,0.3910556284637616,0.0008096076038412,0.3913416739545018,0.0006041421283509,0.3914725134260883,0.0005101605935507,0.3909014619352989,0.0009203448820039,0.3910556284637616,0.0008096076038412,0.3910556284637616,0.0008096076038412,0.3915944883170857,0.0004225464559819
33,640,427,0.15,0.1515042011946357,1.7,0.5832558497337956,0.5815309239613586,0.0010894801195441,0.5832558497337956,0.0,0.5832290551586963,1.6923717732601705e-05,0.5832465132055761,5.897043248602804e-06,0.5814045140666413,0.0011693218550025,0.5814045140666413,0.0011693218550025,0.5824156369128456,0.0005306866992415,0.5832465132055761,5.897043248602804e-06,0.5823375166943683,0.000580028199221,0.5809859742412814,0.0014336757340235
34,640,427,0.05,0.0524243597831612,0.34,0.1153092983919509,0.0957037460985229,0.017578578715066,0.102397848268675,0.0115765645833774,0.102397848268675,0.0115765645833774,0.1002228079875725,0.0135267323836804,0.0957037460985229,0.017578578715066,0.0933895331671691,0.0196535304210101,0.0957037460985229,0.017578578715066,0.1002228079875725,0.0135267323836804,0.0957037460985229,0.017578578715066,0.0957037460985229,0.017578578715066
34,640,427,0.1,0.1016738264027324,0.61,0.2850359185516341,0.2807533462186397,0.0033326479603941,0.2807533462186397,0.0033326479603941,0.2807533462186397,0.0033326479603941,0.2802192519638014,0.0037482738951465,0.2807533462186397,0.0033326479603941,0.2807533462186397,0.0033326479603941,0.2802192519638014,0.0037482738951465,0.2802192519638014,0.0037482738951465,0.2802192519638014,0.0037482738951465,0.2807533462186397,0.0033326479603941
34,640,427,0.15,0.151480245869355,0.9,0.4599773840486258,0.4597030383647741,0.0001879109134491,0.4599773840486258,0.0,0.4599693505488945,5.5024823118165086e-06,0.4599773840486258,0.0,0.4597030383647741,0.0001879109134491,0.4597030383647741,0.0001879109134491,0.4598481857586741,8.849335021438463e-05,0.4599773840486258,0.0,0.4598481857586741,8.849335021438463e-05,0.4596068966027009,0.0002537624554823
35,640,427,0.05,0.0516957259150969,0.45,0.1636308778960767,0.1504080577092556,0.0113634146686867,0.1569892043042127,0.0057077151509356,0.1569892043042127,0.0057077151509356,0.1544904655774129,0.0078550788676133,0.1489858334329408,0.0125856444181123,0.1489858334329408,0.0125856444181123,0.151803703923338,0.0101640255491698,0.1544904655774129,0.0078550788676133,0.151803703923338,0.0101640255491698,0.1489858334329408,0.0125856444181123
35,640,427,0.1,0.1016960500205341,0.8200000000000001,0.3570275597624788,0.3540028569240648,0.0022289177671111,0.3543227693978156,0.001993172758508,0.3540028569240648,0.0022289177671111,0.353672231457799,0.0024725572303535,0.3540028569240648,0.0022289177671111,0.3543227693978156,0.001993172758508,0.353672231457799,0.0024725572303535,0.353672231457799,0.0024725572303535,0.353672231457799,0.0024725572303535,0.3543227693978156,0.001993172758508
35,640,427,0.15,0.1517177294161605,1.3,0.5386895705035133,0.5385891321468204,6.5275256697809e-05,0.5382110498237715,0.0003109923462892,0.5380681424378356,0.0004038683809849,0.5382768475265295,0.0002682301777405,0.5385440292919063,9.458776766735424e-05,0.5385440292919063,9.458776766735424e-05,0.5386895705035133,0.0,0.5382768475265295,0.0002682301777405,0.5386895705035133,0.0,0.5384256416294992,0.000171528344036
36,640,427,0.05,0.053454884389637,0.44,0.1415748271969381,0.1260153600119101,0.0136298268097179,0.1332555685074331,0.0072875281508548,0.1332555685074331,0.0072875281508548,0.1309020616323407,0.0093491598713714,0.1260153600119101,0.0136298268097179,0.1260153600119101,0.0136298268097179,0.1284748386032747,0.0114753656804342,0.1309020616323407,0.0093491598713714,0.1272469533183039,0.0125509721634414,0.1260153600119101,0.0136298268097179
36,640,427,0.1,0.1024971851371558,0.86,0.3424295036726064,0.3423444198669828,6.338046459115794e-05,0.3423767487842185,3.9298069837989526e-05,0.3423444198669828,6.338046459115794e-05,0.3422605681307251,0.0001258431384435,0.3423444198669828,6.338046459115794e-05,0.3423767487842185,3.9298069837989526e-05,0.3422605681307251,0.0001258431384435,0.342305531151071,9.23493719381419e-05,0.3422605681307251,0.0001258431384435,0.3424019981514549,2.0489359833256765e-05
36,640,427,0.15,0.152186038204495,1.42,0.5463576606975304,0.540513576127133,0.0037792580066899,0.5456764789815371,0.000440507221134,0.5462282332678012,8.369824977674605e-05,0.5455295069575176,0.000535551225348,0.540513576127133,0.0037792580066899,0.540513576127133,0.0037792580066899,0.5423327718816852,0.0026028188162043,0.5455295069575176,0.000535551225348,0.5423327718816852,0.0026028188162043,0.5399226657852157,0.0041613884522756
37,640,427,0.05,0.0509104468997674,0.68,0.2432971184205864,0.2395409568436502,0.0030211294800617,0.2431752771368771,9.799852497376635e-05,0.2432604427755639,2.9498697036429425e-05,0.2426660933175371,0.0005075416758392,0.2390951146648955,0.0033797261277569,0.2386359498836695,0.0037490383174363,0.2403866101698256,0.0023409595402732,0.2424229679489681,0.0007030905635241,0.2403866101698256,0.0023409595402732,0.2386359498836695,0.0037490383174363
37,640,427,0.1,0.1006055041716812,1.39,0.466223570364498,0.466223570364498,0.0,0.4661993235488657,1.653691573539794e-05,0.4662188708417532,3.205188376371361e-06,0.4661778775545626,3.116360346336815e-05,0.4662110303809738,8.552572593756183e-06,0.4661835882958517,2.7268739539050133e-05,0.4661778775545626,3.116360346336815e-05,0.4661930505883273,2.081522680962802e-05,0.4661778775545626,3.116360346336815e-05,0.4661393520231199,5.743894933922798e-05
37,640,427,0.15,0.1513982594349961,50.0,0.6655763263983486,0.6630194002576174,0.0015351599924935,0.664427464056762,0.0006897686544758,0.664427464056762,0.0006897686544758,0.664427464056762,0.0006897686544758,0.6628784262812097,0.0016197997500197,0.6628054483755286,0.0016636151576503,0.6651570528993724,0.0002517287814019,0.664427464056762,0.0006897686544758,0.6650085839521386,0.0003408684652943,0.6616859763915737,0.0023357380536186
38,640,431,0.05,0.0568220194211088,0.6,0.1503733324522125,0.1286913186638937,0.0188478063396166,0.1370393578320853,0.0115909976735148,0.1379744061700629,0.0107781760341394,0.1351642842149185,0.0132209673227327,0.1277906058491262,0.0196307806918189,0.1277906058491262,0.0196307806918189,0.1305143877672719,0.0172630433309922,0.1351642842149185,0.0132209673227327,0.1305143877672719,0.0172630433309922,0.1277906058491262,0.0196307806918189
38,640,431,0.1,0.1044726430799352,1.16,0.3609247937329336,0.3577818040316001,0.0023094514228904,0.3582596095979992,0.0019583625393611,0.3581022197084822,0.0020740117583641,0.3574548495712745,0.0025496957492715,0.3581022197084822,0.0020740117583641,0.3582596095979992,0.0019583625393611,0.3574548495712745,0.0025496957492715,0.3574548495712745,0.0025496957492715,0.3574548495712745,0.0025496957492715,0.358414910211697,0.0018442485086572
38,640,431,0.15,0.1532370823635983,2.06,0.5605930678127612,0.5597856578307232,0.0005173738104383,0.5602592070685469,0.0002139319666991,0.5599971815578999,0.0003818332063313,0.5603487160168811,0.0001565762407381,0.5597162781732027,0.0005618310484919,0.5597162781732027,0.0005618310484919,0.5604200446948113,0.0001108701054224,0.5603273042053037,0.000170296544909,0.560362728764415,0.0001475971238736,0.5593993681148545,0.0007649013202267
39,640,427,0.05,0.0504924716324443,0.66,0.2403581735342308,0.2384749412041093,0.0015182971905248,0.2403368395018246,1.7199896659989086e-05,0.2403368395018246,1.7199896659989086e-05,0.2402773543635772,6.515792968359946e-05,0.2381765289163848,0.0017588827682166,0.2378651460994965,0.002009925429548,0.2392764103324849,0.0008721377621623,0.240182174967476,0.0001418933421895,0.2390266085656846,0.0010735326270734,0.2381765289163848,0.0017588827682166
39,640,427,0.1,0.1007729453354417,1.54,0.4762989362119687,0.4756527582318453,0.0004377013112137,0.4752034664119233,0.0007420379255005,0.4753919301215027,0.0006143783404689,0.4761712477914424,8.649225261515863e-05,0.475299218590037,0.0006771783122034,0.4750024411070758,0.0008782063531249,0.4762361366736325,4.253849731634478e-05,0.4761042044307143,0.0001319053861503,0.4762361366736325,4.253849731634478e-05,0.4747880192404889,0.0010234492042354
39,640,427,0.15,0.1516868281868612,50.0,0.6863421366755292,0.6825940495502575,0.0022226136937198,0.6863421366755289,2.559221068336697e-16,0.6863421366755289,2.559221068336697e-16,0.6863421366755289,2.559221068336697e-16,0.6821682747433484,0.0024750979302511,0.6820299124621313,0.0025571466902316,0.6863421366755289,2.559221068336697e-16,0.6863421366755289,2.559221068336697e-16,0.6863421366755289,2.559221068336697e-16,0.6795710392074432,0.0040152572368467
40,640,427,0.05,0.0676586383760468,0.31,0.0553793350386749,0.0236368228543971,0.074869911954621,0.0115058431545614,0.0633754859249592,0.0115058431545614,0.0633754859249592,0.0156708268998049,0.0673219188396144,0.0236368228543971,0.074869911954621,0.0236368228543971,0.074869911954621,0.0197151525909669,0.0711540250377272,0.0156708268998049,0.0673219188396144,0.0197151525909669,0.0711540250377272,0.0236368228543971,0.074869911954621
40,640,427,0.1,0.1116604549094273,0.51,0.1799394588937649,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797,0.1533836866696375,0.0225060464110797
40,640,427,0.15,0.1588620506284587,0.72,0.3294536624927963,0.3256924361676164,0.0028291518774166,0.3239636408717689,0.0041295321348269,0.3239636408717689,0.0041295321348269,0.3239636408717689,0.0041295321348269,0.3256924361676164,0.0028291518774166,0.3256924361676164,0.0028291518774166,0.3250084526035697,0.0033436365739077,0.3239636408717689,0.0041295321348269,0.3250084526035697,0.0033436365739077,0.3256924361676164,0.0028291518774166
41,640,427,0.05,0.0509404508851172,0.65,0.2344796934313676,0.229639027957965,0.0039212191979824,0.2340727666067077,0.0003296342797901,0.2340727666067077,0.0003296342797901,0.2332455782700139,0.0009997047079189,0.2290924716183611,0.0043639614662531,0.2285314483023804,0.0048184228226981,0.2306815329334144,0.0030767298305213,0.2328919155939141,0.0012861919445917,0.2306815329334144,0.0030767298305213,0.2285314483023804,0.0048184228226981
41,640,427,0.1,0.1009727062894878,1.34,0.452479399979542,0.4521922249638338,0.0001977136582537,0.4523537730847172,8.649134357888917e-05,0.4522800725446423,0.0001372325383083,0.451979052001237,0.000344478536709,0.4523187743926118,0.0001105871704152,0.4523848935169426,6.506561304807343e-05,0.451979052001237,0.000344478536709,0.4520366690276761,0.0003048104860366,0.451979052001237,0.000344478536709,0.452411953248399,4.643558534735644e-05
41,640,427,0.15,0.1512342309340937,50.0,0.6510700295251837,0.6486533332837262,0.001463715165463,0.6495676770229849,0.0009099265781178,0.6482299377447415,0.0017201522222888,0.6500758497862541,0.0006021426839269,0.6484776586409614,0.0015701156449238,0.64838605032255,0.0016255998562372,0.6504216515879562,0.0003927016574905,0.650057447733862,0.0006132882150449,0.6502843982196024,0.0004758316070985,0.6475538038260029,0.0021296647848377
