img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
54,380,570,0.15,0.1523335821289518,4.809172052939366e-08,0.165,0.595178,0.5860782,0.00570456,0.58667094,0.005333,0.5854761,0.00608204,0.5854761,0.00608204,0.5860782,0.00570456,0.5854761,0.00608204,0.58667094,0.005333,0.5854761,0.00608204,0.58667094,0.005333,0.5854761,0.00608204,0.5854761,0.00608204,0.5842391,0.00685748,0.59396464,0.00076065,0.59515685,1.3277666e-05,0.5842391,0.00685748,0.5860782,0.00570456
55,335,225,0.05,0.05190578671659082,6.909894969596462e-08,0.053,0.23111388,0.20664833,0.01987269,0.2108751,0.0164394,0.20239069,0.02333106,0.20664833,0.01987269,0.20239069,0.02333106,0.20452404,0.0215982,0.20239069,0.02333106,0.20452404,0.0215982,0.20239069,0.02333106,0.20452404,0.0215982,0.20239069,0.02333106,0.20452404,0.0215982,0.2285816,0.0020569,0.23039186,0.00058647,0.20452404,0.0215982,0.2108751,0.0164394
55,335,225,0.1,0.10171773156641344,6.909894969596462e-08,0.117,0.4724264,0.45815542,0.00969217,0.46358818,0.00600251,0.45327613,0.01300594,0.45815542,0.00969217,0.45427132,0.01233006,0.4552474,0.01166715,0.45427132,0.01233006,0.4552474,0.01166715,0.45427132,0.01233006,0.4552474,0.01166715,0.45327613,0.01300594,0.45327613,0.01300594,0.47213292,0.00019933,0.46881503,0.00245268,0.45427132,0.01233006,0.46272087,0.00659153
55,335,225,0.15,0.15221390756857803,6.909894969596462e-08,0.2,0.7092444,0.69626296,0.00759484,0.7026011,0.00388667,0.6883109,0.01224719,0.69499236,0.00833818,0.6903642,0.01104595,0.691035,0.01065349,0.691035,0.01065349,0.691035,0.01065349,0.691035,0.01065349,0.6923747,0.00986966,0.689003,0.01184229,0.6869328,0.01305348,0.70504415,0.00245736,0.7009531,0.00485082,0.6869328,0.01305348,0.7010015,0.00482251
56,390,243,0.05,0.05341973768688508,5.495761668601175e-08,0.065,0.23016846,0.17980503,0.04094028,0.18665572,0.03537137,0.17315581,0.0463454,0.17980503,0.04094028,0.17534904,0.04456253,0.17534904,0.04456253,0.17534904,0.04456253,0.17534904,0.04456253,0.17534904,0.04456253,0.17756207,0.04276357,0.17534904,0.04456253,0.17534904,0.04456253,0.21857195,0.00942676,0.22402065,0.00499754,0.17756207,0.04276357,0.18665572,0.03537137
56,390,243,0.1,0.10270692679102006,5.495761668601175e-08,0.129,0.4396066,0.41040647,0.02028341,0.41585007,0.01650211,0.403835,0.02484819,0.40930507,0.02104849,0.40492192,0.02409317,0.4060211,0.02332966,0.40492192,0.02409317,0.4060211,0.02332966,0.40492192,0.02409317,0.4060211,0.02332966,0.403835,0.02484819,0.403835,0.02484819,0.4378845,0.00119623,0.43953612,4.897199e-05,0.403835,0.02484819,0.41585007,0.01650211
56,390,243,0.15,0.15300209083339725,5.495761668601175e-08,0.227,0.64957386,0.6153057,0.02077397,0.62396044,0.01552733,0.6066159,0.02604187,0.6131331,0.02209106,0.6080611,0.02516578,0.6095089,0.02428808,0.61023134,0.02385014,0.6095089,0.02428808,0.608782,0.02472874,0.6095089,0.02428808,0.6066159,0.02604187,0.6037378,0.02778666,0.6490858,0.00029589,0.649321,0.00015328,0.6037378,0.02778666,0.62180847,0.01683188
57,510,340,0.05,0.05432620065822613,6.00730488273741e-08,0.049,0.13955204,0.08741617,0.0457512,0.09056251,0.04299017,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.08741617,0.0457512,0.10631016,0.02917101,0.11543296,0.02116541,0.08741617,0.0457512,0.09056251,0.04299017
57,510,340,0.1,0.10302084634809636,6.00730488273741e-08,0.099,0.3041461,0.2752911,0.02212559,0.2752911,0.02212559,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.27380005,0.02326891,0.2723033,0.02441659,0.28809726,0.012306,0.29545376,0.00666515,0.27380005,0.02326891,0.2752911,0.02212559
57,510,340,0.15,0.15276104556879405,9.010957324106113e-08,0.157,0.47982338,0.45958135,0.01367869,0.46046662,0.01308046,0.45958135,0.01367869,0.45868626,0.01428354,0.45868626,0.01428354,0.45868626,0.01428354,0.45958135,0.01367869,0.45958135,0.01367869,0.45868626,0.01428354,0.45868626,0.01428354,0.45868626,0.01428354,0.45778972,0.01488939,0.47099242,0.00596757,0.47544563,0.00295829,0.45778972,0.01488939,0.45958135,0.01367869
58,220,145,0.05,0.05747458132855312,4.081765935214211e-08,0.057,0.15321039,0.09270436,0.05246746,0.10123457,0.04507054,0.0845098,0.05957333,0.09270436,0.05246746,0.08718944,0.0572497,0.08718944,0.0572497,0.0845098,0.05957333,0.08718944,0.0572497,0.0845098,0.05957333,0.08718944,0.0572497,0.0845098,0.05957333,0.08718944,0.0572497,0.13822308,0.01299616,0.13563165,0.01524329,0.08718944,0.0572497,0.10123457,0.04507054
58,220,145,0.1,0.10531300197545727,8.163531870428422e-08,0.11,0.3399776,0.31412822,0.01929088,0.31912404,0.01556261,0.3052179,0.02594051,0.312859,0.02023808,0.3064999,0.02498377,0.30777055,0.02403551,0.3052179,0.02594051,0.3064999,0.02498377,0.3064999,0.02498377,0.30904904,0.02308139,0.3064999,0.02498377,0.3052179,0.02594051,0.3389341,0.00077873,0.3389341,0.00077873,0.3064999,0.02498377,0.31912404,0.01556261
58,220,145,0.15,0.15529741622756932,1.6327063740856845e-07,0.179,0.5397285,0.52264667,0.01109407,0.52759475,0.00788043,0.5129064,0.01742005,0.5211783,0.01204772,0.51442105,0.01643632,0.5159397,0.01544998,0.5129064,0.01742005,0.5151657,0.0159527,0.5151657,0.0159527,0.5166852,0.01496584,0.51442105,0.01643632,0.5129064,0.01742005,0.5391535,0.00037344,0.5396367,5.964031e-05,0.51364857,0.016938,0.5268996,0.00833195
59,380,253,0.05,0.05278627127984244,2.7087233895014215e-08,0.07,0.26635182,0.20691042,0.04693909,0.21208751,0.0428509,0.19924045,0.05299583,0.20433775,0.04897065,0.19924045,0.05299583,0.20178573,0.0509859,0.19924045,0.05299583,0.20178573,0.0509859,0.19924045,0.05299583,0.20178573,0.0509859,0.19924045,0.05299583,0.20178573,0.0509859,0.25649247,0.00778564,0.2631047,0.00256416,0.20178573,0.0509859,0.21468207,0.04080206
59,380,253,0.1,0.10226931421351246,1.3543616947507107e-08,0.127,0.4535349,0.41430077,0.02699222,0.4220944,0.02163037,0.40634295,0.03246702,0.4127233,0.02807748,0.40793955,0.03136861,0.4095416,0.03026642,0.4095416,0.03026642,0.4095416,0.03026642,0.40793955,0.03136861,0.4095416,0.03026642,0.40793955,0.03136861,0.40793955,0.03136861,0.44970897,0.00263216,0.4535349,0.,0.40793955,0.03136861,0.420553,0.02269083
59,380,253,0.15,0.1530586567293772,4.0630850842521326e-08,0.20400000000000001,0.6277434,0.5811184,0.02864393,0.5893686,0.02357547,0.5727656,0.03377548,0.57873636,0.03010734,0.573958,0.03304293,0.57515705,0.03230627,0.5763495,0.03157372,0.57515705,0.03230627,0.57515705,0.03230627,0.57515705,0.03230627,0.5727656,0.03377548,0.5703728,0.03524546,0.62306875,0.00287186,0.62677383,0.00059564,0.5703728,0.03524546,0.5870331,0.02501027
60,370,246,0.05,0.05241148998428874,5.722185600234381e-08,0.066,0.24113707,0.18660456,0.04393753,0.19165456,0.03986869,0.1815956,0.04797332,0.18660456,0.04393753,0.1815956,0.04797332,0.18409033,0.04596328,0.1815956,0.04797332,0.18409033,0.04596328,0.1815956,0.04797332,0.18409033,0.04596328,0.1815956,0.04797332,0.1815956,0.04797332,0.22810887,0.01049699,0.23552608,0.00452083,0.18409033,0.04596328,0.19418944,0.03782629
60,370,246,0.1,0.10226853349706012,5.722185600234381e-08,0.132,0.43765023,0.39226884,0.03156637,0.39944512,0.0265747,0.3850816,0.03656567,0.39083183,0.03256592,0.3865156,0.03556821,0.38795638,0.03456602,0.3865156,0.03556821,0.38795638,0.03456602,0.3865156,0.03556821,0.38795638,0.03456602,0.3865156,0.03556821,0.3865156,0.03556821,0.43009225,0.00525718,0.43696824,0.00047438,0.3865156,0.03556821,0.39801225,0.02757136
60,370,246,0.15,0.15209480876705406,1.1444371200468762e-07,0.20500000000000002,0.6335815,0.59119344,0.02594795,0.5996274,0.02078509,0.5837258,0.03051925,0.589067,0.02724966,0.5858664,0.02920888,0.5858664,0.02920888,0.5869334,0.02855573,0.5869334,0.02855573,0.5858664,0.02920888,0.5869334,0.02855573,0.5837258,0.03051925,0.5815866,0.03182878,0.62981296,0.00230691,0.63293844,0.00039366,0.5815866,0.03182878,0.5975369,0.02206477
61,500,333,0.05,0.05268237217963673,3.128128128128128e-08,0.054,0.26354304,0.23243965,0.02461602,0.2349524,0.02262737,0.22993022,0.02660204,0.23243965,0.02461602,0.22993022,0.02660204,0.22993022,0.02660204,0.22993022,0.02660204,0.23243965,0.02461602,0.22993022,0.02660204,0.22993022,0.02660204,0.22993022,0.02660204,0.22993022,0.02660204,0.25764644,0.00466673,0.26277468,0.0006081,0.22993022,0.02660204,0.2349524,0.02262737
61,500,333,0.1,0.10179304233356232,3.128128128128128e-08,0.11,0.49714658,0.48934394,0.00521168,0.49089506,0.00417563,0.48770508,0.00630634,0.48934394,0.00521168,0.48770508,0.00630634,0.48852795,0.0057567,0.48770508,0.00630634,0.48852795,0.0057567,0.48770508,0.00630634,0.48770508,0.00630634,0.48770508,0.00630634,0.4868501,0.00687741,0.49699855,9.887634e-05,0.49109542,0.00404179,0.48770508,0.00630634,0.4901251,0.00468992
61,500,333,0.15,0.15238799426861713,3.128128128128128e-08,0.191,0.7407187,0.73715854,0.00204524,0.73809546,0.001507,0.73611253,0.00264614,0.73611253,0.00264614,0.73575795,0.00284982,0.73611253,0.00264614,0.73715854,0.00204524,0.7368159,0.00224203,0.73611253,0.00264614,0.73501134,0.00327875,0.73575795,0.00284982,0.7330203,0.00442253,0.7371069,0.00207488,0.7277116,0.00747225,0.7334383,0.00418239,0.737478,0.00186168
62,500,333,0.05,0.060893721203853377,6.256256256256256e-08,0.054,0.08218381,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00845465,0.08375514,0.00841117,0.06817015,0.01884334,0.05853023,0.00845465,0.08375514,0.00845465,0.08375514
62,500,333,0.1,0.10655011869575287,9.384384384384384e-08,0.097,0.20743088,0.15515128,0.04329821,0.15515128,0.04329821,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.15330665,0.04482594,0.1680246,0.03263646,0.17696714,0.0252302,0.15330665,0.04482594,0.15515128,0.04329821
62,500,333,0.15,0.1557725438538037,6.256256256256256e-08,0.15,0.34437677,0.30257636,0.03109276,0.30257636,0.03109276,0.30134228,0.03201073,0.30134228,0.03201073,0.30134228,0.03201073,0.30134228,0.03201073,0.30257636,0.03109276,0.30134228,0.03201073,0.30134228,0.03201073,0.30134228,0.03201073,0.30134228,0.03201073,0.30010277,0.03293272,0.31353015,0.02294492,0.3205176,0.01774738,0.30010277,0.03293272,0.30257636,0.03109276
63,640,388,0.05,0.05200603785786416,8.389712199312715e-08,0.051000000000000004,0.22964467,0.19983585,0.02424181,0.20254488,0.02203871,0.19711559,0.02645405,0.19983585,0.02424181,0.19711559,0.02645405,0.19711559,0.02645405,0.19983585,0.02424181,0.19711559,0.02645405,0.19711559,0.02645405,0.19983585,0.02424181,0.19711559,0.02645405,0.19983585,0.02424181,0.21986537,0.00795294,0.22543898,0.00342024,0.19983585,0.02424181,0.20254488,0.02203871
63,640,388,0.1,0.10191511322493942,4.194856099656358e-08,0.105,0.42273206,0.4051467,0.01236028,0.40763262,0.01061299,0.40387335,0.01325528,0.4051467,0.01236028,0.40387335,0.01325528,0.40387335,0.01325528,0.4051467,0.01236028,0.40387335,0.01325528,0.40387335,0.01325528,0.40387335,0.01325528,0.40387335,0.01325528,0.40387335,0.01325528,0.41889045,0.00270017,0.42273206,0.,0.40387335,0.01325528,0.40763262,0.01061299
63,640,388,0.15,0.15203736718007813,1.2584568298969072e-07,0.169,0.6118767,0.5980399,0.00858426,0.600358,0.00714616,0.5995985,0.00761732,0.5972414,0.00907968,0.5988253,0.00809704,0.5980399,0.00858426,0.6011032,0.00668385,0.5988253,0.00809704,0.5995985,0.00761732,0.5980399,0.00858426,0.5980399,0.00858426,0.5956099,0.01009186,0.6105706,0.00081029,0.6118767,0.,0.5956099,0.01009186,0.5995985,0.00761732
64,640,395,0.05,0.0732445791121497,8.241033755274261e-08,0.061,0.05448574,0.09124772,0.13820335,0.0879609,0.13508636,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.09124772,0.13820335,0.07432245,0.12215262,0.06356678,0.1119527,0.09124772,0.13820335,0.0879609,0.13508636
64,640,395,0.1,0.11475413481413113,8.241033755274261e-08,0.096,0.15473215,0.07647584,0.0677701,0.07647584,0.0677701,0.07435589,0.06960598,0.07435589,0.06960598,0.07435589,0.06960598,0.07435589,0.06960598,0.07647584,0.0677701,0.07435589,0.06960598,0.07435589,0.06960598,0.07435589,0.06960598,0.07435589,0.06960598,0.07435589,0.06960598,0.0871977,0.05848495,0.09585855,0.05098463,0.07435589,0.06960598,0.07647584,0.0677701
64,640,395,0.15,0.16084964228715123,1.2361550632911393e-07,0.139,0.26980352,0.21611612,0.04228009,0.21754374,0.04115581,0.21611612,0.04228009,0.21468954,0.04340355,0.21611612,0.04228009,0.21611612,0.04228009,0.21754374,0.04115581,0.21611612,0.04228009,0.21611612,0.04228009,0.21611612,0.04228009,0.21611612,0.04228009,0.21468954,0.04340355,0.22466764,0.03554557,0.23031548,0.03109776,0.21468954,0.04340355,0.21611612,0.04228009
65,200,133,0.05,0.05642381000770939,4.8950501253132834e-08,0.057,0.12864962,0.06312459,0.05805613,0.06938431,0.05250993,0.05383384,0.06628787,0.06312459,0.05805613,0.05383384,0.06628787,0.05691224,0.06356037,0.05383384,0.06628787,0.05383384,0.06628787,0.05383384,0.06628787,0.05691224,0.06356037,0.05383384,0.06628787,0.05383384,0.06628787,0.10614452,0.01993985,0.10330541,0.02245534,0.05691224,0.06356037,0.06938431,0.05250993
65,200,133,0.1,0.10509334098317707,4.8950501253132834e-08,0.11,0.27037358,0.22174196,0.03828135,0.22692011,0.03420527,0.21310759,0.04507807,0.22174196,0.03828135,0.21310759,0.04507807,0.21483131,0.04372121,0.21137942,0.04643843,0.21483131,0.04372121,0.21310759,0.04507807,0.2165641,0.04235721,0.21310759,0.04507807,0.21310759,0.04507807,0.25972787,0.00838,0.25846893,0.00937099,0.21483131,0.04372121,0.22863796,0.03285303
65,200,133,0.15,0.15648294024829826,4.8950501253132834e-08,0.17500000000000002,0.41356087,0.3695338,0.0311462,0.37504882,0.02724469,0.36075172,0.03735895,0.36843202,0.03192564,0.36184138,0.03658808,0.3629366,0.03581329,0.35966226,0.03812965,0.36184138,0.03658808,0.36184138,0.03658808,0.3640319,0.03503842,0.36075172,0.03735895,0.35966226,0.03812965,0.4062503,0.00517172,0.4031732,0.00734857,0.36075172,0.03735895,0.37504882,0.02724469
66,250,166,0.05,0.0516813813935805,6.275100401606426e-08,0.068,0.3149611,0.28347203,0.02394676,0.29452726,0.01553949,0.2655254,0.0375948,0.28120264,0.02567259,0.2699697,0.03421501,0.27219045,0.03252616,0.2655254,0.0375948,0.2699697,0.03421501,0.2677242,0.03592268,0.27445495,0.03080407,0.2677242,0.03592268,0.2699697,0.03421501,0.3108964,0.00309113,0.31255206,0.00183203,0.27219045,0.03252616,0.29666844,0.01391117
66,250,166,0.1,0.10228890890054171,3.137550200803213e-08,0.145,0.5685522,0.5437321,0.01582355,0.5573077,0.00716868,0.521487,0.03000547,0.54251826,0.0165974,0.5264157,0.02686327,0.5289026,0.02527782,0.52271485,0.02922268,0.5264157,0.02686327,0.5264157,0.02686327,0.5313927,0.02369032,0.5239448,0.02843857,0.5239448,0.02843857,0.5532587,0.00975006,0.5484949,0.01278714,0.5264157,0.02686327,0.5573077,0.00716868
66,250,166,0.15,0.15282713135518716,9.412650602409638e-08,0.28800000000000003,0.8041128,0.7548009,0.02733306,0.7786205,0.01413012,0.7149653,0.0494135,0.7497396,0.0301385,0.7214163,0.04583779,0.7266074,0.04296041,0.71779794,0.04784338,0.7236237,0.04461423,0.72288686,0.04502267,0.73274803,0.03955674,0.71851534,0.04744575,0.71218425,0.050955,0.7814948,0.01253691,0.78513354,0.01052,0.71567416,0.04902057,0.7760959,0.01552947
67,350,232,0.05,0.05454271971964289,3.207101806239737e-08,0.053,0.13434356,0.08063646,0.04734642,0.08347234,0.0448464,0.07782657,0.04982352,0.08063646,0.04734642,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.07782657,0.04982352,0.106149,0.0248554,0.11158943,0.0200593,0.07782657,0.04982352,0.08630583,0.04234849
67,350,232,0.1,0.10302040123431197,6.414203612479474e-08,0.105,0.2942947,0.2603266,0.02624447,0.2631871,0.02403438,0.25744802,0.02846852,0.2603266,0.02624447,0.25744802,0.02846852,0.25744802,0.02846852,0.25744802,0.02846852,0.25744802,0.02846852,0.25744802,0.02846852,0.2588928,0.02735225,0.25744802,0.02846852,0.25744802,0.02846852,0.28052062,0.01064214,0.28609252,0.00633716,0.25744802,0.02846852,0.2631871,0.02403438
67,350,232,0.15,0.15288786138296045,6.414203612479474e-08,0.167,0.46104085,0.43053982,0.02087623,0.4345592,0.0181252,0.4274772,0.02297241,0.43053982,0.02087623,0.42850113,0.02227161,0.42850113,0.02227161,0.42850113,0.02227161,0.42850113,0.02227161,0.42850113,0.02227161,0.42850113,0.02227161,0.4274772,0.02297241,0.42644814,0.02367675,0.4522761,0.00599898,0.45502645,0.00411651,0.42644814,0.02367675,0.43356392,0.0188064
68,340,509,0.05,0.05581048695164674,6.01910705343041e-08,0.051000000000000004,0.11832174,0.05664444,0.05515166,0.05971455,0.05240638,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.05664444,0.05515166,0.07527349,0.03849362,0.08457807,0.03017349,0.05664444,0.05515166,0.05971455,0.05240638
68,340,509,0.1,0.1040522195420913,6.01910705343041e-08,0.1,0.2734305,0.23730785,0.02836641,0.23730785,0.02836641,0.23576033,0.02958164,0.23730785,0.02836641,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.23576033,0.02958164,0.250907,0.01768725,0.2591728,0.01119629,0.23576033,0.02958164,0.23730785,0.02836641
68,340,509,0.15,0.1534153608649053,6.01910705343041e-08,0.159,0.43751943,0.4112121,0.01830052,0.41216636,0.01763669,0.41025597,0.01896564,0.41025597,0.01896564,0.41025597,0.01896564,0.41025597,0.01896564,0.4112121,0.01830052,0.41025597,0.01896564,0.4112121,0.01830052,0.41025597,0.01896564,0.41025597,0.01896564,0.4083284,0.02030652,0.4230237,0.01008386,0.42857003,0.00622557,0.40929306,0.01963548,0.4112121,0.01830052
69,320,213,0.05,0.05978513231763047,7.641334115805946e-08,0.063,0.15398632,0.06316334,0.07870369,0.06906584,0.07358881,0.05742683,0.08367472,0.0602759,0.08120583,0.05742683,0.08367472,0.05742683,0.08367472,0.05742683,0.08367472,0.05742683,0.08367472,0.05742683,0.08367472,0.0602759,0.08120583,0.05742683,0.08367472,0.05742683,0.08367472,0.10410046,0.04322916,0.11075077,0.03746626,0.05742683,0.08367472,0.06906584,0.07358881
69,320,213,0.1,0.10698100198776944,3.820667057902973e-08,0.111,0.3127043,0.26693353,0.03486754,0.2715509,0.0313501,0.26236054,0.03835119,0.26693353,0.03486754,0.26236054,0.03835119,0.2638803,0.03719345,0.26236054,0.03835119,0.2638803,0.03719345,0.26236054,0.03835119,0.2638803,0.03719345,0.26236054,0.03835119,0.26236054,0.03835119,0.29563314,0.01300457,0.3021486,0.0080412,0.26236054,0.03835119,0.2715509,0.0313501
69,320,213,0.15,0.15601953836377305,7.641334115805946e-08,0.171,0.48421595,0.45692748,0.01838579,0.46203834,0.01494231,0.45261404,0.02129199,0.456063,0.01896824,0.45348415,0.02070575,0.45434034,0.02012887,0.45434034,0.02012887,0.45434034,0.02012887,0.45434034,0.02012887,0.45520633,0.01954542,0.45348415,0.02070575,0.45175633,0.02186987,0.47920376,0.003377,0.48080483,0.00229826,0.45261404,0.02129199,0.4611949,0.01551058
70,640,407,0.05,0.05177648380220001,7.998054873054873e-08,0.052000000000000005,0.278517,0.26157978,0.01324755,0.2635766,0.01168575,0.25953332,0.01484823,0.26157978,0.01324755,0.25953332,0.01484823,0.25953332,0.01484823,0.26157978,0.01324755,0.25953332,0.01484823,0.25953332,0.01484823,0.26157978,0.01324755,0.25953332,0.01484823,0.26157978,0.01324755,0.27735415,0.00090954,0.278517,0.,0.26157978,0.01324755,0.2635766,0.01168575
70,640,407,0.1,0.1018195023786905,7.998054873054873e-08,0.112,0.514374,0.50645804,0.00522724,0.5087625,0.0037055,0.50564,0.00576745,0.50564,0.00576745,0.50564,0.00576745,0.50564,0.00576745,0.50645804,0.00522724,0.50564,0.00576745,0.50564,0.00576745,0.50564,0.00576745,0.50564,0.00576745,0.50479966,0.00632231,0.5140766,0.0001964,0.5074625,0.00456395,0.50479966,0.00632231,0.5087625,0.0037055
70,640,407,0.15,0.1517882565430938,1.5996109746109747e-07,0.181,0.7387868,0.73428434,0.00258941,0.7362982,0.00143124,0.7355472,0.00186314,0.7333551,0.00312384,0.73514897,0.00209215,0.73428434,0.00258941,0.73696655,0.00104684,0.7347174,0.00234035,0.73593974,0.00163737,0.7347174,0.00234035,0.7347174,0.00234035,0.73184407,0.00399287,0.7361866,0.00149541,0.72929263,0.00546022,0.73184407,0.00399287,0.7355472,0.00186314
71,560,373,0.05,0.05043465599491168,9.973828673560577e-08,0.079,0.47184512,0.4450313,0.01821783,0.44869724,0.01572712,0.431983,0.02708311,0.44317746,0.01947735,0.43384752,0.0258163,0.43945608,0.02200575,0.43384752,0.0258163,0.44131932,0.02073983,0.431983,0.02708311,0.43384752,0.0258163,0.43571785,0.02454556,0.43758717,0.02327551,0.45875004,0.00889706,0.43373543,0.02589246,0.43945608,0.02200575,0.45050904,0.01449613
71,560,373,0.1,0.10079096764453559,9.973828673560577e-08,0.17400000000000002,0.7518156,0.71930337,0.01855918,0.7257425,0.01488347,0.70414096,0.02721445,0.7149662,0.02103502,0.7052127,0.02660263,0.7106244,0.02351345,0.70737076,0.02537077,0.7138773,0.02165657,0.70199525,0.02843929,0.70199525,0.02843929,0.7052127,0.02660263,0.6998592,0.02965862,0.73461396,0.00981935,0.68860066,0.03608542,0.70199525,0.02843929,0.7246753,0.0154927
71,560,373,0.15,0.15160976367464887,2.992148602068173e-07,0.489,1.0140038,0.9115181,0.05088649,0.92972606,0.04184581,0.91325545,0.05002386,0.8929269,0.06011747,0.9008843,0.05616646,0.89926434,0.0569708,0.9303657,0.04152824,0.9092246,0.05202525,0.90695673,0.05315133,0.882408,0.06534035,0.89501065,0.05908283,0.84729207,0.08277624,1.0013862,0.00626489,0.9640263,0.02481497,0.8484594,0.0821966,0.91209394,0.05060058
72,550,343,0.05,0.05078487846402396,2.7608445975792915e-08,0.067,0.41221935,0.38467354,0.01950533,0.38899964,0.01644199,0.3781139,0.02415025,0.38467354,0.01950533,0.3781139,0.02415025,0.38249692,0.0210466,0.3781139,0.02415025,0.38249692,0.0210466,0.3781139,0.02415025,0.3781139,0.02415025,0.3781139,0.02415025,0.3803012,0.0226014,0.41031128,0.00135111,0.39742956,0.01047273,0.38249692,0.0210466,0.38899964,0.01644199
72,550,343,0.1,0.1012860403086219,5.521689195158583e-08,0.152,0.68516344,0.6547877,0.0180254,0.66055614,0.01460231,0.6454424,0.02357102,0.6524574,0.01940821,0.6454424,0.02357102,0.64894557,0.0214922,0.6477789,0.02218451,0.6524574,0.01940821,0.644271,0.02426614,0.64310837,0.02495608,0.6454424,0.02357102,0.64310837,0.02495608,0.6809065,0.00252616,0.6522713,0.01951867,0.644271,0.02426614,0.6594113,0.0152817
72,550,343,0.15,0.15119157352775764,5.521689195158583e-08,0.25,0.9463917,0.9231223,0.01195517,0.9291043,0.00888175,0.9208158,0.01314014,0.9169223,0.01514055,0.9169223,0.01514055,0.9184857,0.01433729,0.9261483,0.01040049,0.92158574,0.0127446,0.9184857,0.01433729,0.9114362,0.01795912,0.91535443,0.01594606,0.89972025,0.02397844,0.934263,0.00623137,0.9066149,0.02043618,0.900496,0.02357989,0.9246451,0.01117278
73,206,310,0.05,0.06240580982531883,4.0779308904896127e-08,0.06,0.10902862,0.00182889,0.09666092,0.00154647,0.09970444,0.00154647,0.09970444,0.00182889,0.09666092,0.00154647,0.09970444,0.00182889,0.09666092,0.00154647,0.09970444,0.00182889,0.09666092,0.0048795,0.10270981,0.00154647,0.09970444,0.00154647,0.09970444,0.00154647,0.09970444,0.02671152,0.07422449,0.04173191,0.06068076,0.00154647,0.09970444,0.00182889,0.09666092
73,206,310,0.1,0.10853464339267965,4.0779308904896127e-08,0.10200000000000001,0.23515275,0.17670494,0.0473203,0.17488675,0.04879234,0.17308247,0.05025312,0.17670494,0.0473203,0.17308247,0.05025312,0.17488675,0.04879234,0.17308247,0.05025312,0.17670494,0.0473203,0.17308247,0.05025312,0.17308247,0.05025312,0.17308247,0.05025312,0.17308247,0.05025312,0.19324818,0.03392662,0.2059638,0.02363184,0.17308247,0.05025312,0.17488675,0.04879234
73,206,310,0.15,0.1577041519314949,8.155861780979225e-08,0.156,0.38434976,0.34674156,0.0271667,0.34567937,0.02793398,0.34357238,0.02945598,0.34567937,0.02793398,0.34357238,0.02945598,0.34567937,0.02793398,0.34357238,0.02945598,0.34567937,0.02793398,0.34357238,0.02945598,0.34252664,0.03021138,0.34357238,0.02945598,0.34252664,0.03021138,0.3604246,0.01728258,0.36839986,0.01152159,0.34357238,0.02945598,0.34463146,0.02869095
