img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
37,275,183,0.05,0.05274850462345096,1.2936744494121543e-08,0.068,0.2583431,0.21551394,0.03403615,0.22488894,0.02658589,0.20169438,0.04501849,0.21317637,0.03589381,0.20395647,0.04322082,0.2062525,0.04139618,0.20395647,0.04322082,0.20395647,0.04322082,0.2062525,0.04139618,0.20853807,0.03957984,0.20395647,0.04322082,0.2062525,0.04139618,0.2570979,0.00098956,0.25778988,0.00043964,0.2062525,0.04139618,0.22488894,0.02658589
37,275,183,0.1,0.10244634086772715,1.2936744494121543e-08,0.149,0.4626151,0.42455274,0.0260235,0.43627268,0.01801049,0.4062376,0.03854568,0.42339334,0.02681619,0.41070983,0.035488,0.41297492,0.03393934,0.4073555,0.03778138,0.41070983,0.035488,0.41184708,0.03471044,0.4152611,0.03237627,0.41070983,0.035488,0.4095922,0.03625211,0.462561,3.698054e-05,0.462561,3.698054e-05,0.4095922,0.03625211,0.4374427,0.01721056
37,275,183,0.15,0.15297226623202917,1.2936744494121543e-08,0.265,0.6668463,0.62804455,0.02327851,0.6425386,0.01458303,0.60139585,0.03926602,0.6244129,0.02545729,0.6047521,0.03725247,0.61023444,0.03396345,0.60072684,0.03966739,0.60747725,0.03561759,0.6054353,0.03684261,0.6165467,0.03017648,0.6040783,0.03765674,0.6040783,0.03765674,0.66474855,0.0012585,0.66681165,2.0775999e-05,0.60273343,0.03846355,0.64036864,0.01588487
38,190,127,0.05,0.056072134556619815,2.6980591241884238e-08,0.079,0.1850814,0.12435278,0.05124426,0.13234603,0.04449936,0.10717432,0.06573986,0.12237861,0.05291011,0.1090299,0.06417408,0.11277211,0.06101631,0.10717432,0.06573986,0.11088278,0.06261057,0.11277211,0.06101631,0.1146517,0.05943026,0.11088278,0.06261057,0.11277211,0.06101631,0.17889066,0.0052239,0.17420262,0.00917977,0.11277211,0.06101631,0.13435933,0.0428005
38,190,127,0.1,0.10497764027539723,5.3961182483768476e-08,0.17,0.3702442,0.3194354,0.03708011,0.33061656,0.02892014,0.2988155,0.05212845,0.3174215,0.03854984,0.30071428,0.05074272,0.30555615,0.04720914,0.29693064,0.05350402,0.3036162,0.04862493,0.3026286,0.04934566,0.30555615,0.04720914,0.3026286,0.04934566,0.29978642,0.05141987,0.3697691,0.00034673,0.36745712,0.002034,0.3016944,0.05002744,0.33168128,0.02814309
38,190,127,0.15,0.15588675499860516,2.6980591241884238e-08,0.341,0.5488812,0.47225916,0.04946926,0.4883903,0.03905457,0.43984154,0.07039897,0.4679449,0.05225468,0.4419165,0.06905932,0.44992524,0.06388865,0.43479934,0.07365435,0.4455937,0.0666852,0.44033983,0.07007726,0.45103315,0.06317337,0.4429611,0.0683849,0.43984154,0.07039897,0.5484156,0.00030058,0.5401114,0.00566199,0.4440135,0.06770543,0.48638803,0.04034728
39,256,170,0.05,0.05133704242156614,1.495959712009804e-08,0.051000000000000004,0.27350762,0.26228502,0.00881236,0.2660466,0.00585863,0.2537107,0.01554521,0.2602548,0.01040654,0.2537107,0.01554521,0.2559508,0.01378617,0.2537107,0.01554521,0.2537107,0.01554521,0.2559508,0.01378617,0.25812832,0.01207632,0.2537107,0.01554521,0.2559508,0.01378617,0.2708708,0.00207052,0.2708708,0.00207052,0.2559508,0.01378617,0.2660466,0.00585863
39,256,170,0.1,0.1016239514988012,1.495959712009804e-08,0.12,0.5065895,0.50167924,0.00325916,0.5054026,0.00078778,0.49207464,0.00963424,0.5009912,0.00371585,0.49469036,0.00789805,0.49637982,0.00677666,0.49295077,0.00905271,0.49469036,0.00789805,0.49469036,0.00789805,0.4972084,0.0062267,0.49469036,0.00789805,0.4938318,0.00846791,0.49168408,0.00989347,0.49359417,0.00862564,0.49469036,0.00789805,0.5054026,0.00078778
39,256,170,0.15,0.15259624564434374,2.991919424019608e-08,0.23,0.7429651,0.73879045,0.00239513,0.7426282,0.00019328,0.7221129,0.01196366,0.73766893,0.00303861,0.7246274,0.01052099,0.729123,0.00794169,0.72110283,0.01254317,0.7266367,0.00936818,0.7246274,0.01052099,0.7324793,0.00601609,0.72412735,0.01080788,0.72412735,0.01080788,0.71161383,0.01798734,0.7247475,0.01045208,0.72362053,0.01109865,0.7423353,0.00036134
40,360,240,0.05,0.06215935450189971,3.014081790123457e-08,0.057,0.10184664,0.01891847,0.0752629,0.02165177,0.07278225,0.01358479,0.08010357,0.01891847,0.0752629,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.01621335,0.07771798,0.04530436,0.05131593,0.05159984,0.04560236,0.01621335,0.07771798,0.02165177,0.07278225
40,360,240,0.1,0.10784828294084167,3.014081790123457e-08,0.11,0.25756994,0.22305866,0.02744284,0.22636603,0.02481286,0.21872395,0.03088972,0.22197275,0.02830633,0.21980456,0.03003045,0.22088164,0.02917396,0.21980456,0.03003045,0.21980456,0.03003045,0.21980456,0.03003045,0.22088164,0.02917396,0.21980456,0.03003045,0.21980456,0.03003045,0.24183095,0.0125154,0.24392381,0.01085119,0.21872395,0.03088972,0.22525808,0.02569388
40,360,240,0.15,0.15650367922050246,3.014081790123457e-08,0.186,0.43934417,0.42306364,0.01131107,0.42597902,0.00928557,0.4186446,0.01438124,0.4225798,0.01164721,0.41962653,0.01369904,0.42061168,0.01301459,0.41913176,0.01404278,0.42011428,0.01336017,0.41962653,0.01369904,0.42159605,0.0123307,0.41962653,0.01369904,0.41913176,0.01404278,0.43679535,0.00177081,0.4364905,0.00198261,0.41913176,0.01404278,0.42501357,0.00995634
41,255,170,0.05,0.05302763622130795,6.00730488273741e-08,0.162,0.40373528,0.33271155,0.05059624,0.36730123,0.02595507,0.29202136,0.07958331,0.32961732,0.05280052,0.29980084,0.07404133,0.3047112,0.07054328,0.2942998,0.07796019,0.30059275,0.07347719,0.30639526,0.06934357,0.31335008,0.06438906,0.30059275,0.07347719,0.30553567,0.06995592,0.37882885,0.01774296,0.38310438,0.01469713,0.30305046,0.07172637,0.37105647,0.02327989
41,255,170,0.1,0.10324719925383449,6.00730488273741e-08,0.531,0.671257,0.58027613,0.05443859,0.6315153,0.02377955,0.513724,0.09426017,0.5721707,0.05928852,0.52416915,0.08801033,0.53561527,0.08116151,0.51521456,0.09336832,0.52773386,0.0858774,0.52727056,0.0861546,0.5409546,0.07796674,0.52504677,0.08748519,0.52119106,0.0897923,0.6258127,0.02719171,0.6291247,0.02520996,0.52416915,0.08801033,0.63337386,0.02266747
41,255,170,0.15,0.15427101013327021,1.201460976547482e-07,3.0660000000000003,0.912123,0.7516177,0.08394087,0.85305667,0.03089047,0.61872095,0.1534431,0.7234669,0.09866317,0.62863165,0.14826001,0.65075266,0.13669118,0.61532414,0.15521955,0.6381906,0.14326087,0.629101,0.14801456,0.6710664,0.12606752,0.62677103,0.14923309,0.6272446,0.1489854,0.8442802,0.03548037,0.87532216,0.01924607,0.6248983,0.15021248,0.84015703,0.0376367
42,591,394,0.05,0.05156642652062576,1.1183688777803546e-08,0.051000000000000004,0.24535806,0.22204208,0.01872231,0.22204208,0.01872231,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.21954374,0.02072844,0.23953374,0.00467682,0.24366006,0.00136347,0.21954374,0.02072844,0.22204208,0.01872231
42,591,394,0.1,0.10129737418476617,1.1183688777803546e-08,0.112,0.4544451,0.44290212,0.00793633,0.44384563,0.00728764,0.4399614,0.00995822,0.44194123,0.00859699,0.4399614,0.00995822,0.4409576,0.00927328,0.4399614,0.00995822,0.4409576,0.00927328,0.4399614,0.00995822,0.4399614,0.00995822,0.4399614,0.00995822,0.4399614,0.00995822,0.45411956,0.0002238,0.45424384,0.00013835,0.4399614,0.00995822,0.44384563,0.00728764
42,591,394,0.15,0.15146426159501117,1.1183688777803546e-08,0.2,0.663912,0.6536028,0.0061958,0.65569025,0.00494123,0.64967895,0.00855399,0.65251076,0.00685206,0.64967895,0.00855399,0.6508271,0.00786394,0.64967895,0.00855399,0.6513945,0.00752296,0.6479266,0.00960711,0.64851296,0.00925473,0.64851296,0.00925473,0.64851296,0.00925473,0.6638008,6.6869565e-05,0.663389,0.00031431,0.64910066,0.00890153,0.65466195,0.00555922
43,560,839,0.05,0.05178594817251285,4.434133605766502e-08,0.07200000000000001,0.16585568,0.10422072,0.05286671,0.09413259,0.06151969,0.11721388,0.04172197,0.10422072,0.05286671,0.1145906,0.04397206,0.11721388,0.04172197,0.11721388,0.04172197,0.12247872,0.03720611,0.1145906,0.04397206,0.11197742,0.04621348,0.11984426,0.03946579,0.1145906,0.04397206,0.07735484,0.07591062,0.13298291,0.02819625,0.11984426,0.03946579,0.09662358,0.05938307
43,560,839,0.1,0.10130079796685439,8.868267211533004e-08,0.17400000000000002,0.33300656,0.27750713,0.04163478,0.26550072,0.0506418,0.28981537,0.03240136,0.27750713,0.04163478,0.28569442,0.03549283,0.28981537,0.03240136,0.29118973,0.03137032,0.29803726,0.02623341,0.2870667,0.03446335,0.280224,0.03959665,0.27750713,0.04163478,0.2829537,0.03754885,0.2215904,0.08358261,0.30873775,0.01820607,0.27615386,0.04264998,0.25271633,0.06023245
43,560,839,0.15,0.15172508964213832,1.3302400817299506e-07,0.325,0.49889114,0.43365496,0.04352296,0.4222307,0.05114478,0.4499395,0.03265857,0.4353312,0.04240463,0.4464528,0.03498475,0.45169055,0.03149034,0.45432514,0.02973265,0.46136215,0.02503783,0.4353312,0.04240463,0.43449175,0.04296468,0.4508146,0.03207472,0.44213137,0.03786783,0.36430418,0.08979101,0.46224028,0.02445199,0.45169055,0.03149034,0.40619925,0.06184031
44,600,400,0.05,0.052101437260509205,4.340277777777778e-08,0.053,0.18780568,0.14626384,0.03497361,0.14897865,0.03268804,0.14355592,0.03725337,0.14626384,0.03497361,0.14626384,0.03497361,0.14626384,0.03497361,0.14626384,0.03497361,0.14626384,0.03497361,0.14355592,0.03725337,0.14626384,0.03497361,0.14626384,0.03497361,0.14626384,0.03497361,0.16507632,0.0191356,0.17256854,0.01282797,0.14626384,0.03497361,0.14897865,0.03268804
44,600,400,0.1,0.10155108149137268,2.170138888888889e-08,0.115,0.39014098,0.36163288,0.02050735,0.364068,0.01875563,0.35918894,0.0222654,0.36163288,0.02050735,0.35918894,0.0222654,0.36041385,0.02138426,0.35918894,0.0222654,0.36041385,0.02138426,0.35918894,0.0222654,0.35918894,0.0222654,0.35918894,0.0222654,0.35918894,0.0222654,0.37998265,0.0073074,0.3853666,0.00343447,0.35918894,0.0222654,0.36285397,0.01962894
44,600,400,0.15,0.15177339069986864,4.340277777777778e-08,0.20600000000000002,0.5936721,0.56608975,0.01730741,0.5688968,0.01554606,0.5618597,0.01996167,0.5646802,0.01819188,0.5618597,0.01996167,0.563271,0.01907613,0.5625662,0.01951836,0.563271,0.01907613,0.56045043,0.02084599,0.56115645,0.02040297,0.56045043,0.02084599,0.56115645,0.02040297,0.58786047,0.00364668,0.5892862,0.00275205,0.5618597,0.01996167,0.5674947,0.01642583
45,575,404,0.05,0.05111151248030652,4.4841440665805714e-08,0.059000000000000004,0.29755238,0.27321178,0.01875885,0.27321178,0.01875885,0.26877683,0.02217677,0.2710046,0.02045988,0.26877683,0.02217677,0.2710046,0.02045988,0.26877683,0.02217677,0.2710046,0.02045988,0.26877683,0.02217677,0.2710046,0.02045988,0.26877683,0.02217677,0.2710046,0.02045988,0.29601064,0.00118817,0.29755238,0.,0.26877683,0.02217677,0.27539894,0.01707325
45,575,404,0.1,0.10086870608426958,8.968288133161143e-08,0.127,0.5150197,0.4980457,0.01120383,0.5011076,0.00918282,0.4937839,0.01401687,0.49699634,0.01189647,0.4937839,0.01401687,0.49593627,0.01259617,0.4937839,0.01401687,0.49593627,0.01259617,0.4926922,0.01473744,0.49486324,0.01330443,0.49486324,0.01330443,0.4926922,0.01473744,0.5150165,2.1240903e-06,0.5131502,0.00123397,0.4937839,0.01401687,0.5001029,0.00984597
45,575,404,0.15,0.15141756885925442,8.968288133161143e-08,0.23600000000000002,0.7266694,0.7019121,0.01433813,0.70592475,0.01201424,0.6938128,0.01902887,0.69988513,0.01551207,0.6938128,0.01902887,0.6965094,0.01746711,0.6938128,0.01902887,0.69718254,0.01707729,0.6898064,0.02134917,0.6917996,0.02019481,0.6917996,0.02019481,0.6917996,0.02019481,0.7266694,0.,0.7264395,0.00013314,0.6931384,0.01941942,0.7039238,0.01317306
46,595,396,0.05,0.0507859776868505,4.420960303313245e-08,0.059000000000000004,0.34074906,0.3199725,0.01549625,0.32206324,0.01393685,0.31573167,0.01865925,0.3199725,0.01549625,0.31786594,0.01706743,0.31786594,0.01706743,0.31786594,0.01706743,0.31786594,0.01706743,0.31573167,0.01865925,0.31786594,0.01706743,0.31786594,0.01706743,0.31786594,0.01706743,0.3403731,0.0002804,0.33973283,0.00075797,0.31786594,0.01706743,0.32206324,0.01393685
46,595,396,0.1,0.10070110245475014,2.2104801516566224e-08,0.134,0.6099909,0.5974248,0.00780507,0.60086095,0.00567081,0.5909522,0.01182534,0.5956204,0.00892581,0.5918939,0.0112404,0.593774,0.01007264,0.5918939,0.0112404,0.5947078,0.00949265,0.5909522,0.01182534,0.59284383,0.01065041,0.5918939,0.0112404,0.5909522,0.01182534,0.607321,0.0016583,0.59733695,0.00785962,0.5918939,0.0112404,0.5991779,0.00671619
46,595,396,0.15,0.15123155563058055,4.420960303313245e-08,0.279,0.86925,0.84592694,0.01247725,0.8537316,0.00830198,0.83204204,0.01990531,0.8425452,0.01428638,0.83258075,0.01961712,0.83695734,0.01727575,0.83258075,0.01961712,0.83806705,0.01668209,0.8251754,0.02357876,0.8293668,0.02133649,0.8277835,0.02218348,0.8283095,0.02190212,0.86341643,0.0031208,0.8591603,0.00539775,0.8309666,0.02048065,0.8492983,0.01067366
47,488,325,0.05,0.05091623651644015,1.6419714165615805e-08,0.075,0.40744087,0.38096282,0.01881289,0.38607916,0.01517769,0.37070206,0.02610326,0.37924048,0.02003663,0.37239426,0.02490093,0.37581232,0.02247238,0.37239426,0.02490093,0.37753218,0.02125039,0.37239426,0.02490093,0.37581232,0.02247238,0.37410793,0.02368336,0.37581232,0.02247238,0.40331495,0.00293151,0.39240655,0.01068202,0.37410793,0.02368336,0.38777775,0.01397083
47,488,325,0.1,0.10109426307841941,3.283942833123161e-08,0.184,0.67895406,0.6553118,0.01408154,0.6641748,0.00880267,0.6342214,0.02664317,0.6503811,0.01701832,0.63738066,0.02476149,0.64383054,0.02091989,0.63738066,0.02476149,0.64627427,0.01946435,0.6342214,0.02664317,0.64220405,0.02188863,0.63499933,0.02617982,0.6334304,0.02711429,0.66646105,0.00744093,0.64530313,0.0200428,0.6318717,0.02804268,0.6585829,0.01213323
47,488,325,0.15,0.1510119080383572,4.9259142496847415e-08,0.342,0.9373609,0.92040634,0.00875138,0.93052965,0.00352605,0.8901601,0.02436347,0.914402,0.0118506,0.89197713,0.02342556,0.90356606,0.01744375,0.89197713,0.02342556,0.90545017,0.01647123,0.88132465,0.02892402,0.89106554,0.02389609,0.8942533,0.02225067,0.88132465,0.02892402,0.9058433,0.01626832,0.8957917,0.0214566,0.89151454,0.02366433,0.92443,0.00667449
48,310,206,0.05,0.0527609911101652,4.0779308904896127e-08,0.061,0.20531948,0.16005695,0.03755231,0.16763201,0.03126762,0.15252206,0.04380367,0.16005695,0.03755231,0.1550255,0.04172668,0.1550255,0.04172668,0.15252206,0.04380367,0.1550255,0.04172668,0.1550255,0.04172668,0.15752864,0.03964994,0.1550255,0.04172668,0.1550255,0.04172668,0.19564193,0.00802904,0.19749448,0.00649206,0.1550255,0.04172668,0.16763201,0.03126762
48,310,206,0.1,0.10283381338614085,2.0389654452448063e-08,0.136,0.39551064,0.35261735,0.03073664,0.36050937,0.02508133,0.34081194,0.03919619,0.35129565,0.03168374,0.34341735,0.0373292,0.34472692,0.03639079,0.34211308,0.03826382,0.34472692,0.03639079,0.34472692,0.03639079,0.34734964,0.03451139,0.34341735,0.0373292,0.34341735,0.0373292,0.39017013,0.00382692,0.3916684,0.00275329,0.34341735,0.0373292,0.36050937,0.02508133
48,310,206,0.15,0.1525176346504998,4.0779308904896127e-08,0.234,0.58016646,0.53406006,0.02917818,0.5448951,0.02232128,0.51861167,0.03895463,0.5324043,0.03022602,0.5209995,0.03744351,0.5242203,0.03540525,0.51940334,0.03845363,0.52260494,0.03642751,0.5209995,0.03744351,0.52829474,0.03282675,0.52020323,0.03794741,0.52020323,0.03794741,0.57802933,0.00135247,0.57546115,0.00297775,0.51940334,0.03845363,0.54238975,0.0239068
49,610,406,0.05,0.050840850084464366,4.206035155724246e-08,0.067,0.30040008,0.26593134,0.02650627,0.2678903,0.02499982,0.26201308,0.02951938,0.26396757,0.02801639,0.26201308,0.02951938,0.26396757,0.02801639,0.26201308,0.02951938,0.26396757,0.02801639,0.26201308,0.02951938,0.26396757,0.02801639,0.26201308,0.02951938,0.26396757,0.02801639,0.29464883,0.00442269,0.29967716,0.00055592,0.26201308,0.02951938,0.2678903,0.02499982
49,610,406,0.1,0.10069870259957793,4.206035155724246e-08,0.155,0.5411835,0.5030692,0.0247305,0.50831896,0.02132421,0.495725,0.02949582,0.5009673,0.02609432,0.49677205,0.02881643,0.49886912,0.02745574,0.49782026,0.0281363,0.49886912,0.02745574,0.495725,0.02949582,0.49782026,0.0281363,0.49677205,0.02881643,0.495725,0.02949582,0.5391415,0.00132495,0.54087895,0.0001976,0.495725,0.02949582,0.50727254,0.02200317
49,610,406,0.15,0.15112975553400185,6.309052733586369e-08,0.304,0.76636314,0.7054016,0.03451244,0.7148767,0.02914827,0.69314533,0.04145115,0.7021006,0.03638126,0.6937724,0.04109616,0.69693327,0.03930667,0.6937724,0.04109616,0.6975716,0.03894529,0.68820477,0.04424816,0.6918987,0.04215691,0.6888161,0.04390208,0.690044,0.04320693,0.763925,0.00138028,0.7655554,0.0004573,0.6918987,0.04215691,0.70942277,0.03223592
50,224,158,0.05,0.05357463249653914,3.679032926461724e-08,0.07100000000000001,0.26059508,0.2202928,0.03197083,0.23100995,0.02346917,0.20190969,0.04655371,0.21817186,0.03365332,0.20585033,0.0434277,0.20786951,0.04182592,0.20190969,0.04655371,0.20786951,0.04182592,0.20786951,0.04182592,0.21193907,0.03859765,0.20585033,0.0434277,0.20786951,0.04182592,0.26059508,0.,0.26059508,0.,0.20786951,0.04182592,0.2331577,0.02176542
50,224,158,0.1,0.103721823562087,3.679032926461724e-08,0.166,0.48079616,0.4508792,0.02020332,0.46310407,0.01194769,0.4248548,0.0377779,0.448971,0.02149193,0.42932,0.03476248,0.43481416,0.03105222,0.42395964,0.0383824,0.4320639,0.03290949,0.43023995,0.03414124,0.43575615,0.03041609,0.43023995,0.03414124,0.42751318,0.03598267,0.47585693,0.00333553,0.47762907,0.00213879,0.42932,0.03476248,0.46401823,0.01133034
50,224,158,0.15,0.15407071705235906,3.679032926461724e-08,0.331,0.69341135,0.6581786,0.02080577,0.67523116,0.01073584,0.6161915,0.04560017,0.65347594,0.02358282,0.61956334,0.04360901,0.63117397,0.03675267,0.6119709,0.04809254,0.62601703,0.03979797,0.61859417,0.04418134,0.63489616,0.03455461,0.62053806,0.04303342,0.61859417,0.04418134,0.6805897,0.00757152,0.6900655,0.00197582,0.62053806,0.04303342,0.6729271,0.01209644
51,335,223,0.05,0.052289106176068,6.971867121790153e-08,0.081,0.3519837,0.30942318,0.03148005,0.3267251,0.01868263,0.29166076,0.04461809,0.30755085,0.03286494,0.29678553,0.04082752,0.29854473,0.03952635,0.29506564,0.04209965,0.29678553,0.04082752,0.29854473,0.03952635,0.30209726,0.03689869,0.29678553,0.04082752,0.29854473,0.03952635,0.3491838,0.00207095,0.3474697,0.0033388,0.29854473,0.03952635,0.3267251,0.01868263
51,335,223,0.1,0.10232188140829916,1.3943734243580306e-07,0.197,0.59175956,0.55710423,0.0217717,0.5769679,0.00929262,0.52514255,0.04185114,0.5528057,0.02447217,0.5325971,0.03716792,0.53801745,0.03376271,0.53032166,0.03859745,0.5356798,0.03523129,0.5356798,0.03523129,0.5436391,0.03023094,0.5325971,0.03716792,0.5325971,0.03716792,0.5792451,0.00786202,0.5755839,0.01016214,0.52957743,0.03906503,0.57614577,0.00980911
51,335,223,0.15,0.1522520431575767,1.3943734243580306e-07,0.354,0.8317234,0.8021926,0.01612184,0.8236152,0.00442654,0.7552702,0.0417384,0.7961468,0.01942247,0.7622666,0.03791886,0.77347904,0.03179759,0.7591664,0.03961133,0.7701336,0.03362396,0.7640789,0.03692943,0.78551173,0.02522854,0.7622666,0.03791886,0.76004726,0.03913045,0.8028803,0.01574644,0.8094228,0.01217467,0.7569822,0.04080378,0.8193636,0.00674766
52,450,300,0.05,0.06284180514223225,7.71604938271605e-08,0.055,0.07199825,0.02445856,0.08997852,0.02126344,0.08699799,0.02760058,0.09290951,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.02445856,0.08997852,0.00465425,0.07150432,0.00226104,0.06505347,0.02445856,0.08997852,0.02126344,0.08699799
52,450,300,0.1,0.1085481778035712,7.71604938271605e-08,0.10300000000000001,0.1932933,0.13873644,0.04571958,0.1417171,0.04322172,0.13726027,0.04695663,0.13873644,0.04571958,0.13726027,0.04695663,0.13873644,0.04571958,0.13726027,0.04695663,0.13873644,0.04571958,0.13726027,0.04695663,0.13873644,0.04571958,0.13726027,0.04695663,0.13726027,0.04695663,0.15387103,0.03303653,0.15998206,0.02791539,0.13726027,0.04695663,0.14022265,0.0444741
52,450,300,0.15,0.15618508974080844,1.1574074074074074e-07,0.168,0.33337674,0.2992059,0.0256273,0.30079758,0.02443356,0.29603168,0.02800787,0.29840803,0.02622568,0.29682034,0.0274164,0.29761648,0.02681931,0.29682034,0.0274164,0.29761648,0.02681931,0.29603168,0.02800787,0.29682034,0.0274164,0.29682034,0.0274164,0.29603168,0.02800787,0.3126347,0.01555601,0.3141654,0.01440802,0.29682034,0.0274164,0.299998,0.02503324
53,620,413,0.05,0.051931085327409934,4.0680569658153034e-08,0.052000000000000005,0.19654232,0.1608976,0.02978978,0.16363882,0.02749882,0.15812793,0.0321045,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.1608976,0.02978978,0.18180738,0.0123146,0.18627486,0.00858095,0.1608976,0.02978978,0.16363882,0.02749882
53,620,413,0.1,0.10134513261910107,4.0680569658153034e-08,0.11,0.37192488,0.3477409,0.01762778,0.35027033,0.01578406,0.34645978,0.01856158,0.3477409,0.01762778,0.34645978,0.01856158,0.34645978,0.01856158,0.34645978,0.01856158,0.34645978,0.01856158,0.34645978,0.01856158,0.34645978,0.01856158,0.34645978,0.01856158,0.34516743,0.01950359,0.36385244,0.00588402,0.36878526,0.00228848,0.34645978,0.01856158,0.35027033,0.01578406
53,620,413,0.15,0.1516646306030908,8.136113931630607e-08,0.19,0.54795146,0.52407557,0.01542416,0.5264211,0.01390892,0.5200967,0.01799457,0.5224917,0.01644739,0.52089673,0.01747775,0.52169526,0.0169619,0.52089673,0.01747775,0.52169526,0.0169619,0.5192941,0.01851309,0.5200967,0.01799457,0.5192941,0.01851309,0.5192941,0.01851309,0.54261434,0.00344786,0.5436107,0.0028042,0.5200967,0.01799457,0.5248612,0.01491663
54,380,570,0.05,0.053128485890101954,4.809172052939366e-08,0.051000000000000004,0.18843213,0.15078358,0.03167918,0.15353562,0.02936349,0.14802755,0.03399821,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.15078358,0.03167918,0.16963996,0.01581258,0.17685656,0.0097402,0.15078358,0.03167918,0.15353562,0.02936349
54,380,570,0.1,0.10208315882641505,9.618344105878732e-08,0.108,0.38483155,0.36943588,0.01111737,0.36943588,0.01111737,0.3663537,0.01334303,0.36841568,0.01185406,0.36739206,0.01259321,0.36841568,0.01185406,0.36739206,0.01259321,0.36841568,0.01185406,0.3663537,0.01334303,0.36739206,0.01259321,0.36739206,0.01259321,0.3663537,0.01334303,0.3808147,0.00290061,0.3839674,0.00062402,0.36739206,0.01259321,0.36943588,0.01111737
54,380,570,0.15,0.15249257768795094,4.809172052939366e-08,0.194,0.5920632,0.58052224,0.00724902,0.58101517,0.00693942,0.5769583,0.00948759,0.5795198,0.00787869,0.5774786,0.00916079,0.579011,0.00819826,0.5774786,0.00916079,0.579011,0.00819826,0.57644033,0.00981293,0.5769583,0.00948759,0.5769583,0.00948759,0.5769583,0.00948759,0.59102845,0.0006499,0.5919364,7.9603175e-05,0.5774786,0.00916079,0.5800218,0.00756339
55,335,225,0.05,0.05204555363082295,3.454947484798231e-08,0.055,0.23150161,0.20783806,0.0192152,0.21184027,0.01596533,0.2017995,0.02411861,0.20783806,0.0192152,0.20380002,0.02249415,0.20380002,0.02249415,0.20380002,0.02249415,0.20380002,0.02249415,0.20380002,0.02249415,0.2058376,0.0208396,0.20380002,0.02249415,0.20380002,0.02249415,0.2297175,0.00144873,0.23053952,0.00078123,0.20380002,0.02249415,0.21382971,0.01434988
55,335,225,0.1,0.1019747459920734,6.909894969596462e-08,0.132,0.47195134,0.45605403,0.01080015,0.4616869,0.00697334,0.4475775,0.01655885,0.45522878,0.0113608,0.4492914,0.01539447,0.45099947,0.01423408,0.44843826,0.01597409,0.45015103,0.01481048,0.45015103,0.01481048,0.4526972,0.01308069,0.4492914,0.01539447,0.4492914,0.01539447,0.47125503,0.00047304,0.47041795,0.00104173,0.44843826,0.01597409,0.4616869,0.00697334
55,335,225,0.15,0.1522842774490599,6.909894969596462e-08,0.256,0.70544815,0.6870995,0.01075885,0.6962589,0.00538816,0.6695771,0.0210332,0.6850534,0.01195856,0.6726313,0.01924236,0.67675596,0.01682385,0.6710912,0.0201454,0.6757207,0.01743089,0.67313564,0.01894663,0.6809088,0.01438881,0.6726313,0.01924236,0.6716082,0.01984225,0.69970566,0.00336714,0.701498,0.00231621,0.6705885,0.02044019,0.6939765,0.00672646
56,390,243,0.05,0.053689300855828154,2.7478808343005875e-08,0.068,0.23183753,0.18179479,0.04062446,0.18823679,0.03539487,0.17351566,0.04734542,0.17969595,0.04232829,0.1755578,0.04568762,0.17760755,0.04402363,0.1755578,0.04568762,0.17760755,0.04402363,0.17760755,0.04402363,0.17760755,0.04402363,0.1755578,0.04568762,0.17760755,0.04402363,0.22050552,0.00919927,0.22408117,0.00629657,0.1755578,0.04568762,0.18823679,0.03539487
