img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,psnr_start,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16,rel_gain_synth_17,rel_error_synth_17
26,640,427,0.1,0.10365586441386872,0.00038656171220401256,0.112,0.3800357781039822,19.99640338512235,0.35775190914215005,0.01614731249391789,0.35972274963690687,0.014719204233228762,0.3567669383133078,0.01686104096709957,0.35775190914215005,0.01614731249391789,0.3567669383133078,0.01686104096709957,0.3567669383133078,0.01686104096709957,0.3567669383133078,0.01686104096709957,0.3567669383133078,0.01686104096709957,0.3567669383133078,0.01686104096709957,0.35775190914215005,0.01614731249391789,0.35775190914215005,0.01614731249391789,0.35775190914215005,0.01614731249391789,0.37254140025019833,0.005430567795916358,0.3773961121861799,0.0019127517993982072,0.35775190914215005,0.01614731249391789,0.36070685248099954,0.014006104718196832,0.3669298187327779,0.009496825791872174
26,640,427,0.15,0.15282785478063082,0.0006050570635503465,0.186,0.5853483556206223,16.49766690073878,0.5652261163643713,0.012692629468413336,0.5685559606591313,0.010592242961590111,0.5638716591175524,0.013546988853854922,0.5652261163643713,0.012692629468413336,0.5638716591175524,0.013546988853854922,0.5638716591175524,0.013546988853854922,0.5645493131387879,0.013119540830313043,0.5645493131387879,0.013119540830313043,0.5638716591175524,0.013546988853854922,0.5645493131387879,0.013119540830313043,0.5652261163643713,0.012692629468413336,0.5658979422363385,0.012268857702677867,0.5826902383880496,0.0016766770679445433,0.5851617931053569,0.0001176791930959076,0.5652261163643713,0.012692629468413336,0.5698584180484014,0.009770683848318536,0.5294166261420871,0.035280403376480224
27,640,427,0.05,0.054027988445933456,0.00020417956927348477,0.059000000000000004,0.23301549819496492,26.017222927898796,0.17733283245514608,0.04515974521109732,0.18031427775415357,0.04274173399925767,0.17437166086886205,0.04756131404021499,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.17733283245514608,0.04515974521109732,0.20429643741535192,0.02329172733161538,0.21554293328574875,0.014170596342701784,0.17733283245514608,0.04515974521109732,0.183311514458135,0.040310915645093294,0.23271886997249266,0.00024057136581535164
27,640,427,0.1,0.10295153407697766,0.0003637227801124818,0.112,0.416594569769624,19.99640338512235,0.3823039407759268,0.024206381787326627,0.3853872847044721,0.022029792949317215,0.3807597175113143,0.02529647721587509,0.3823039407759268,0.024206381787326627,0.3807597175113143,0.02529647721587509,0.3807597175113143,0.02529647721587509,0.3823039407759268,0.024206381787326627,0.3807597175113143,0.02529647721587509,0.3823039407759268,0.024206381787326627,0.3823039407759268,0.024206381787326627,0.3823039407759268,0.024206381787326627,0.3823039407759268,0.024206381787326627,0.4052879605637067,0.007981542106120081,0.4126426002128876,0.0027897675461081937,0.3823039407759268,0.024206381787326627,0.38692116185602105,0.020947001031091532,0.39904392988035664,0.012389317496904993
27,640,427,0.15,0.15220971509275158,0.0005402533649741527,0.176,0.6051700489613191,16.49766690073878,0.5794468957998016,0.01602518884411187,0.5831900595923304,0.013693246633409073,0.5775472912901368,0.017208617672038226,0.5794468957998016,0.01602518884411187,0.578502539405775,0.016613510557837927,0.578502539405775,0.016613510557837927,0.578502539405775,0.016613510557837927,0.578502539405775,0.016613510557837927,0.578502539405775,0.016613510557837927,0.578502539405775,0.016613510557837927,0.5794468957998016,0.01602518884411187,0.5803938702926825,0.015435236088954469,0.6000257477475761,0.0032048325453566096,0.6041939204160965,0.0006081153494324148,0.5794468957998016,0.01602518884411187,0.5841155797529073,0.013116659647391112,0.5463237160813139,0.03666049769498484
28,640,427,0.05,0.05140550947881403,0.00021945021419212041,0.059000000000000004,0.2406877782883988,26.017222927898796,0.19442468548501865,0.03728826350429823,0.19997034131830266,0.03281843964503964,0.19442468548501865,0.03728826350429823,0.19719989698664805,0.03505143039431306,0.19442468548501865,0.03728826350429823,0.19442468548501865,0.03728826350429823,0.19442468548501865,0.03728826350429823,0.19442468548501865,0.03728826350429823,0.19442468548501865,0.03728826350429823,0.19719989698664805,0.03505143039431306,0.19442468548501865,0.03728826350429823,0.19719989698664805,0.03505143039431306,0.22133586611818767,0.015597729347272379,0.22837623233528906,0.009923162111014131,0.19719989698664805,0.03505143039431306,0.19997034131830266,0.03281843964503964,0.23847336753900492,0.0017848251495221272
28,640,427,0.1,0.10138799883106477,0.000438455682733526,0.121,0.42748253088840915,19.99640338512235,0.38535897121305285,0.02950898435803644,0.38841469925203054,0.02736834307321738,0.38382949978251285,0.03058043104648599,0.38535897121305285,0.02950898435803644,0.38382949978251285,0.03058043104648599,0.38382949978251285,0.03058043104648599,0.38382949978251285,0.03058043104648599,0.38382949978251285,0.03058043104648599,0.38382949978251285,0.03058043104648599,0.38535897121305285,0.02950898435803644,0.38535897121305285,0.02950898435803644,0.38535897121305285,0.02950898435803644,0.4116207786275554,0.011111696232795232,0.4218707430613548,0.0039312479877156754,0.38535897121305285,0.02950898435803644,0.3899388473353395,0.02630062557032058,0.4095346736363117,0.012573083637617201
28,640,427,0.15,0.15116146998426833,0.0006794960158121818,0.195,0.6128854988348104,16.49766690073878,0.5676289625920458,0.02805936086316052,0.5718942049659906,0.025414881526576335,0.565495930715389,0.029381855161855427,0.5676289625920458,0.02805936086316052,0.5665618753183407,0.028720962244334736,0.5665618753183407,0.028720962244334736,0.5665618753183407,0.028720962244334736,0.5665618753183407,0.028720962244334736,0.565495930715389,0.029381855161855427,0.5665618753183407,0.028720962244334736,0.5676289625920458,0.02805936086316052,0.5686957898635442,0.027397920685126073,0.5989289457104633,0.008653158041553232,0.607338108625191,0.003439419731671546,0.5676289625920458,0.02805936086316052,0.574021956867485,0.02409566084846153,0.5598255140909207,0.032897552109074975
29,500,334,0.05,0.050963328406465606,0.00027099451486202757,0.059000000000000004,0.3690665535311068,26.023873266885165,0.3526799733607352,0.011969162586075279,0.3564010003672663,0.0092512326235517,0.34883468016684527,0.014777859638802293,0.3545669881591049,0.010590840404803155,0.34883468016684527,0.014777859638802293,0.3526799733607352,0.011969162586075279,0.34883468016684527,0.014777859638802293,0.3526799733607352,0.011969162586075279,0.34883468016684527,0.014777859638802293,0.34883468016684527,0.014777859638802293,0.350772130973546,0.013362697752257333,0.350772130973546,0.013362697752257333,0.36829909697985147,0.0005605692062784407,0.36399268492297066,0.003706078857196214,0.3526799733607352,0.011969162586075279,0.3564010003672663,0.0092512326235517,0.30366504715036935,0.04777087440493916
29,500,334,0.1,0.10107402678541466,0.0005853081625962246,0.136,0.6309964385896584,19.999215273712785,0.6167726781228349,0.00872090222289077,0.6210939757845235,0.00607141902388064,0.612224671001461,0.011509386007261646,0.617670359917498,0.008170513654636603,0.6112809855272989,0.01208798044918336,0.6149703927497318,0.009825923258167581,0.6112809855272989,0.01208798044918336,0.6167726781228349,0.00872090222289077,0.6103606727079278,0.012652244599365647,0.6112809855272989,0.01208798044918336,0.6149703927497318,0.009825923258167581,0.6149703927497318,0.009825923258167581,0.6258086043791122,0.0031807759280161924,0.6073035499338003,0.014526634206721888,0.6158876914692062,0.00926350711931471,0.624233061942822,0.004146775852364665,0.4849814350923109,0.08952502902066932
29,500,334,0.15,0.15172490910081188,0.0010299086503465747,0.256,0.8889334073500413,16.465744470427907,0.86355535470862,0.013435122986693287,0.8712804135279545,0.009345482351784958,0.8524185917053735,0.019330917385750497,0.86355535470862,0.013435122986693287,0.8517743957227456,0.01967195427996883,0.8583021367214603,0.016216172846216584,0.8517743957227456,0.01967195427996883,0.8602703345746278,0.015174210305076171,0.8459649899169159,0.022747449574416302,0.8478948036943094,0.021725807535642266,0.8596153641136581,0.015520951200451834,0.8583021367214603,0.016216172846216584,0.8791163241580048,0.00519715684726487,0.8564482801883433,0.01719760317398961,0.8596153641136581,0.015520951200451834,0.8779355854164501,0.005822239095776241,0.6259972508620114,0.13919821390469211
30,475,316,0.05,0.050959402503260545,0.00028891727476075286,0.058,0.3335096017417557,26.026905354353485,0.31987054479298527,0.010227940564474286,0.32290045658192373,0.007955807101782324,0.3183146713044534,0.011394691434883976,0.3213972858952589,0.009083036095635466,0.3183146713044534,0.011394691434883976,0.31987054479298527,0.010227940564474286,0.3183146713044534,0.011394691434883976,0.31987054479298527,0.010227940564474286,0.3167535056241826,0.012565410924441247,0.3183146713044534,0.011394691434883976,0.3183146713044534,0.011394691434883976,0.3183146713044534,0.011394691434883976,0.33338802927085276,9.116730074096574e-05,0.33108390482519856,0.0018190322089835986,0.31987054479298527,0.010227940564474286,0.32290045658192373,0.007955807101782324,0.2853472879215463,0.03611696065577818
30,475,316,0.1,0.10106246615172354,0.0006734609703404914,0.14,0.6127591531417342,19.992504993619185,0.6007034888386429,0.007475179588723031,0.604668640988873,0.005016565639761214,0.5965114136809386,0.010074498370785336,0.6013872288807418,0.007051222892667734,0.5965114136809386,0.010074498370785336,0.5993225349177781,0.008331447505835487,0.5965114136809386,0.010074498370785336,0.6007034888386429,0.007475179588723031,0.59510001234245,0.010949645373199918,0.5965114136809386,0.010074498370785336,0.5993225349177781,0.008331447505835487,0.5993225349177781,0.008331447505835487,0.6085077269387631,0.0026361197173732464,0.5907026943068588,0.01367622610723261,0.5993225349177781,0.008331447505835487,0.607088776712317,0.0035159474484277907,0.47682480593158044,0.08428682419526
30,475,316,0.15,0.15197018141225,0.001437900483755943,0.327,0.8782699206936672,16.47063157113888,0.8369405636172919,0.022003949816281884,0.8484703343334612,0.015865444062055017,0.8228297468576186,0.029516616981000183,0.8364638160623278,0.02225777252286501,0.8223912983346382,0.02975004909751856,0.8299843947762405,0.025707447787692916,0.8228297468576186,0.029516616981000183,0.832282752328208,0.024483791098819027,0.8159682638805561,0.0331697037399727,0.8189189617436221,0.031598737910963286,0.8299843947762405,0.025707447787692916,0.8299843947762405,0.025707447787692916,0.8725376388417971,0.0030518946125447964,0.8516615435709689,0.014166428812782917,0.8299843947762405,0.025707447787692916,0.8563180068200258,0.011687305233283115,0.6272205276230881,0.1336599124037846
31,512,640,0.05,0.05290242923403494,0.0002652135917214101,0.081,0.2998726230219809,26.021246509412386,0.24359818767013666,0.04329226906942301,0.24359818767013666,0.04329226906942301,0.24359818767013666,0.04329226906942301,0.2453537623959684,0.04194169464025292,0.24359818767013666,0.04329226906942301,0.2453537623959684,0.04194169464025292,0.24359818767013666,0.04329226906942301,0.24712305333212892,0.04058056824615499,0.24184168161436267,0.044643559976443134,0.24184168161436267,0.044643559976443134,0.2453537623959684,0.04194169464025292,0.2453537623959684,0.04194169464025292,0.27763423097145945,0.01710813171741475,0.297133625098612,0.002107127940737133,0.24712305333212892,0.04058056824615499,0.2453537623959684,0.04194169464025292,0.283469456186426,0.012619057086855472
31,512,640,0.1,0.10225412304019262,0.0004924580396513297,0.156,0.5036436536519631,19.995252726858375,0.45434306992766404,0.03278741183428703,0.4520648428151072,0.03430254948476933,0.4520648428151072,0.03430254948476933,0.45434306992766404,0.03278741183428703,0.4520648428151072,0.03430254948476933,0.45548182353787736,0.03203008239160453,0.4520648428151072,0.03430254948476933,0.4566220311501841,0.031271785963100686,0.4520648428151072,0.03430254948476933,0.4520648428151072,0.03430254948476933,0.4577617480857474,0.030513815859748647,0.4577617480857474,0.030513815859748647,0.4891851856471962,0.009615621340635417,0.5036436536519631,0.0,0.45890162044854005,0.029755742389332818,0.4577617480857474,0.030513815859748647,0.44766582041365455,0.03722812456418961
31,512,640,0.15,0.15156567330983273,0.0007170859529640694,0.23700000000000002,0.6923681200744259,16.49341119414654,0.6427826990517715,0.029299429854820088,0.6410005052482071,0.03035250677255715,0.6401053196772356,0.030881461176952372,0.6427826990517715,0.029299429854820088,0.6392155665257722,0.031407205629893443,0.6436728759753055,0.02877343500005123,0.6401053196772356,0.030881461176952372,0.6445663402465248,0.028245497691009955,0.6383197204530582,0.03193655031683696,0.6383197204530582,0.03193655031683696,0.6445663402465248,0.028245497691009955,0.6427826990517715,0.029299429854820088,0.6786141006909954,0.008127084893814734,0.6923328015712719,2.0869279405023057e-05,0.6445663402465248,0.028245497691009955,0.6454531996011011,0.02772146314790045,0.5845042611903701,0.06373545897290489
32,365,555,0.05,0.059816977737467206,0.00020109631977327706,0.048,0.07842003664112601,26.024489934799632,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.004462241140101208,0.07685528362341489,0.011109499994943234,0.06241588097327073,0.01901507205515217,0.055085182551872856,0.004462241140101208,0.07685528362341489,0.0006155885283374672,0.0732883500714896,0.04613567479694159,0.029936722934727825
32,365,555,0.1,0.10626077933990204,0.0003556870756069969,0.09,0.1965869633025201,19.995075914314405,0.14853915164932122,0.040154049080218385,0.14853915164932122,0.040154049080218385,0.14663814367768394,0.04174274094293985,0.14853915164932122,0.040154049080218385,0.14663814367768394,0.04174274094293985,0.14853915164932122,0.040154049080218385,0.14663814367768394,0.04174274094293985,0.14853915164932122,0.040154049080218385,0.14663814367768394,0.04174274094293985,0.14853915164932122,0.040154049080218385,0.14853915164932122,0.040154049080218385,0.14853915164932122,0.040154049080218385,0.15801701254945816,0.03223330350065891,0.16546870402844832,0.02600584849110084,0.14853915164932122,0.040154049080218385,0.15043762325026705,0.03856747688850226,0.19038450769109944,0.005183455780181821
32,365,555,0.15,0.15524351985671497,0.0005229907220479031,0.14100000000000001,0.33589752483578367,16.472174728403154,0.3024354672951562,0.02504837153938199,0.30353771865036905,0.02422326981210067,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.30133218135080064,0.02587424771913699,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.3024354672951562,0.02504837153938199,0.31222540444489383,0.017720012164705354,0.31742208846889525,0.013829980236814619,0.3024354672951562,0.02504837153938199,0.30353771865036905,0.02422326981210067,0.3358408225960077,4.244505190092688e-05
33,640,427,0.05,0.05141219945259201,0.00019085340913950008,0.062,0.28519346453674654,26.017222927898796,0.24101665088903187,0.03437366814158085,0.2463823775966908,0.03019863391076718,0.23833602309034443,0.036459445787247365,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.24101665088903187,0.03437366814158085,0.2436994441559664,0.03228620556029426,0.2717175145733298,0.01048554193222121,0.27957782595959063,0.004369488899618765,0.2436994441559664,0.03228620556029426,0.2463823775966908,0.03019863391076718,0.2748440033867923,0.008052842965307764
33,640,427,0.1,0.10136112259663836,0.0003331190987303229,0.127,0.48834025120891095,19.99640338512235,0.44769702327363514,0.02730775298340766,0.45214313699223474,0.024320456419340233,0.44472268742185345,0.029306177637559,0.44769702327363514,0.02730775298340766,0.44620992248088276,0.02830692020444094,0.44620992248088276,0.02830692020444094,0.44620992248088276,0.02830692020444094,0.44620992248088276,0.02830692020444094,0.44769702327363514,0.02730775298340766,0.44769702327363514,0.02730775298340766,0.44769702327363514,0.02730775298340766,0.4491825391921044,0.026309650622564684,0.479071111321508,0.006227836598435113,0.4871927979933594,0.0007709616229350494,0.44769702327363514,0.02730775298340766,0.45508736535078614,0.022342260669974492,0.44678656954874163,0.02791947716687577
33,640,427,0.15,0.1511349064847378,0.00045485029164392204,0.20400000000000001,0.6864480445818014,16.49766690073878,0.6413267705992172,0.026755211420564817,0.647629894547996,0.02301769696286811,0.6381668910469045,0.028628900658999864,0.6413267705992172,0.026755211420564817,0.6392206641133333,0.028004053027426222,0.6381668910469045,0.028628900658999864,0.6392206641133333,0.028004053027426222,0.6392206641133333,0.028004053027426222,0.6381668910469045,0.028628900658999864,0.6392206641133333,0.028004053027426222,0.6413267705992172,0.026755211420564817,0.6413267705992172,0.026755211420564817,0.6792827586648587,0.0042487439443884886,0.6854450654941576,0.0005947287204406849,0.6413267705992172,0.026755211420564817,0.6507619630315695,0.02116049863788197,0.59492050326137,0.0542723753717109
34,411,274,0.05,0.053517528646500154,0.0002860320007572428,0.05,0.17780024226053678,26.024518140268533,0.13683853308233704,0.03477814633454521,0.13993289263396944,0.03215091003368197,0.13374016045990064,0.037408789894687225,0.13683853308233704,0.03477814633454521,0.13374016045990064,0.037408789894687225,0.13374016045990064,0.037408789894687225,0.13374016045990064,0.037408789894687225,0.13683853308233704,0.03477814633454521,0.13374016045990064,0.037408789894687225,0.13374016045990064,0.037408789894687225,0.13374016045990064,0.037408789894687225,0.13683853308233704,0.03477814633454521,0.15783533489159896,0.01695101312818499,0.16321674956177937,0.012381974612916955,0.13683853308233704,0.03477814633454521,0.13993289263396944,0.03215091003368197,0.17780024226053678,0.0
34,411,274,0.1,0.1024277520054974,0.0005535956182828236,0.1,0.3456095443731869,20.001512558431017,0.32154641685557744,0.017882696818131257,0.3244278599600109,0.015741330389450296,0.3200793579207125,0.01897295285934293,0.32154641685557744,0.017882696818131257,0.3200793579207125,0.01897295285934293,0.32154641685557744,0.017882696818131257,0.3200793579207125,0.01897295285934293,0.32154641685557744,0.017882696818131257,0.3200793579207125,0.01897295285934293,0.3200793579207125,0.01897295285934293,0.3200793579207125,0.01897295285934293,0.32154641685557744,0.017882696818131257,0.3382673993568627,0.005456371089983853,0.3433775520647613,0.001658722114270781,0.32154641685557744,0.017882696818131257,0.32583904910071937,0.01469259441205659,0.3352478949057056,0.007700338861900647
34,411,274,0.15,0.152583283433115,0.0008658236064296476,0.163,0.5229852286075632,16.473779050137264,0.5029812760959087,0.013134698968777146,0.5057215275254152,0.01133543566796894,0.5011066657852062,0.014365577821368722,0.5029812760959087,0.013134698968777146,0.5011066657852062,0.014365577821368722,0.5020525354305418,0.013744514906529849,0.5011066657852062,0.014365577821368722,0.5020525354305418,0.013744514906529849,0.5001627950960458,0.014985328211215555,0.5011066657852062,0.014365577821368722,0.5020525354305418,0.013744514906529849,0.5020525354305418,0.013744514906529849,0.5191392353398205,0.002525299126675749,0.5220600175270175,0.0006074983940531836,0.5020525354305418,0.013744514906529849,0.5066112699689518,0.010751226164932612,0.48208059939817094,0.026858191688957256
35,640,427,0.05,0.0516754475362295,0.00023788690168707622,0.064,0.3108988033615807,26.017222927898796,0.2765000615272681,0.026240577644973655,0.28262110643348926,0.021571227966322045,0.2744678983418078,0.027790783641232986,0.2785361718286526,0.024687360648998655,0.2765000615272681,0.026240577644973655,0.2765000615272681,0.026240577644973655,0.2765000615272681,0.026240577644973655,0.2765000615272681,0.026240577644973655,0.2765000615272681,0.026240577644973655,0.2785361718286526,0.024687360648998655,0.2765000615272681,0.026240577644973655,0.2785361718286526,0.024687360648998655,0.30647888480414653,0.0033716702968223057,0.31036328891068127,0.0004085093750380772,0.2785361718286526,0.024687360648998655,0.2846644270056913,0.020012510720595452,0.2891488901079427,0.016591603560750796
35,640,427,0.1,0.10151223155595043,0.0005000776889531299,0.139,0.5363908032842105,19.99640338512235,0.5076877702721397,0.01868211717403853,0.5136209011469638,0.014820384298430751,0.5047027278953949,0.020625009809404383,0.5076877702721397,0.01868211717403853,0.5056976132881911,0.01997746272003792,0.5056976132881911,0.01997746272003792,0.5056976132881911,0.01997746272003792,0.5056976132881911,0.01997746272003792,0.5066915732884998,0.019330517946492008,0.5076877702721397,0.01868211717403853,0.5076877702721397,0.01868211717403853,0.5086797004187454,0.018036493583682926,0.5357107767212637,0.00044261301323412166,0.5345266058269744,0.0012133615049316746,0.5086797004187454,0.018036493583682926,0.5165397463310127,0.01292057783134598,0.4621439828210977,0.04832547832517729
35,640,427,0.15,0.15126035439382846,0.0008264782240817102,0.242,0.7563361434055805,16.49766690073878,0.7189532914300022,0.02128456566582526,0.7275831425248951,0.01637101245603968,0.7142959199822334,0.023936319696655644,0.7189532914300022,0.02128456566582526,0.7156259526423577,0.023179042870623112,0.7156259526423577,0.023179042870623112,0.7162915352942546,0.022800082012591528,0.7162915352942546,0.022800082012591528,0.7149609447143954,0.023557676499760226,0.7169561671604306,0.022421662500659578,0.7189532914300022,0.02128456566582526,0.7202834569208503,0.020527213210350045,0.7562612684186377,4.263135347069528e-05,0.7531341951290544,0.001823083974299731,0.7196181865001604,0.02090599629420776,0.7315183654529708,0.014130426026812573,0.6077848650434271,0.0845802091586573
36,341,227,0.05,0.05433566980699797,0.00040772088452622075,0.061,0.23878460472873558,26.02927129652594,0.1901078086749289,0.03929399499153909,0.1974731554493927,0.033348371558418834,0.18531833234243,0.043160265458750534,0.1901078086749289,0.03929399499153909,0.18531833234243,0.043160265458750534,0.1877008199358438,0.04123701941232788,0.18531833234243,0.043160265458750534,0.1877008199358438,0.04123701941232788,0.18531833234243,0.043160265458750534,0.1877008199358438,0.04123701941232788,0.18531833234243,0.043160265458750534,0.1877008199358438,0.04123701941232788,0.22692828351380373,0.009570930385858408,0.23279514252410827,0.004834950468196096,0.1877008199358438,0.04123701941232788,0.19997578094902715,0.03132814504762645,0.23111199562534432,0.006193658747536161
36,341,227,0.1,0.10397246678241301,0.0008201170549202551,0.132,0.44945058469490207,19.997901106974552,0.4204297648003973,0.020021945005192054,0.42733148613713823,0.015260332978112339,0.4155515995884632,0.023387472097625428,0.4204297648003973,0.020021945005192054,0.41457767419927755,0.024059399377844265,0.41651908119668124,0.02271999048877728,0.41457767419927755,0.024059399377844265,0.41651908119668124,0.02271999048877728,0.4136198740239328,0.024720201605569994,0.4155515995884632,0.023387472097625428,0.4155515995884632,0.023387472097625428,0.41651908119668124,0.02271999048877728,0.44828621058637474,0.0008033210106106664,0.44937733750065273,5.053445424271053e-05,0.4155515995884632,0.023387472097625428,0.42830943078577016,0.014585632744135222,0.4040775655335354,0.03130359850861513
36,341,227,0.15,0.1530183378111574,0.0012390734847954243,0.211,0.6725149853827832,16.47876265931621,0.6511514961642841,0.012773272230867171,0.6594435290316191,0.007815449467062648,0.6444662632038586,0.01677038616936828,0.6511514961642841,0.012773272230867171,0.6438697527520685,0.01712704094197326,0.6462951157232425,0.015676911650235433,0.6444662632038586,0.01677038616936828,0.6468943810873246,0.01531860971015159,0.6438697527520685,0.01712704094197326,0.6468943810873246,0.01531860971015159,0.6481113085360858,0.014591006394547966,0.6487294220942214,0.014221435082160488,0.6713554417451317,0.0006932934220533218,0.6679365116687116,0.002737478440603516,0.6475123877212556,0.014949102327956309,0.6616901409550667,0.006472195778406767,0.5523217684928726,0.0718637608274717
37,275,183,0.05,0.05248223326094558,0.00045808121704766597,0.061,0.26564576338869134,26.02261802282886,0.2281526591325028,0.029623695145000902,0.23841959502170063,0.02151168135236692,0.22035399272902154,0.035785503313663196,0.2281526591325028,0.029623695145000902,0.22035399272902154,0.035785503313663196,0.2229580933564484,0.03372797607914338,0.22035399272902154,0.035785503313663196,0.22035399272902154,0.035785503313663196,0.22035399272902154,0.035785503313663196,0.2229580933564484,0.03372797607914338,0.22035399272902154,0.035785503313663196,0.2229580933564484,0.03372797607914338,0.26493983192523135,0.0005577638576925957,0.26493983192523135,0.0005577638576925957,0.2229580933564484,0.03372797607914338,0.23841959502170063,0.02151168135236692,0.24360027178206145,0.017418374275282516
37,275,183,0.1,0.10234569314314994,0.0008335105084935211,0.126,0.4675818326806322,20.00411035406789,0.4350858728733988,0.022142519812934382,0.44475387668455757,0.015554809611112408,0.42660399966099527,0.027922008917750284,0.4350858728733988,0.022142519812934382,0.42518634267272687,0.028887990477823824,0.42801866782564824,0.026958063921191586,0.42518634267272687,0.028887990477823824,0.42801866782564824,0.026958063921191586,0.42518634267272687,0.028887990477823824,0.42801866782564824,0.026958063921191586,0.42801866782564824,0.026958063921191586,0.4294368967801057,0.02599169262735579,0.46752897395821646,3.6017563885481566e-05,0.4666530875058581,0.00063284046864881,0.42801866782564824,0.026958063921191586,0.4474101720138427,0.013744828545570558,0.40652663922465804,0.04160258194560296
37,275,183,0.15,0.1527761073392557,0.0012635475650282467,0.215,0.6610406425501597,16.48632726952708,0.621710369834248,0.02367809173863976,0.6337129918324239,0.01645212646680356,0.610559628667536,0.030391197294920673,0.621710369834248,0.02367809173863976,0.6087186831446153,0.03149950583100463,0.6124080894062092,0.029278364356748132,0.6078005185332888,0.03205227051827739,0.6124080894062092,0.029278364356748132,0.6087186831446153,0.03149950583100463,0.6142632694035036,0.028161486208332535,0.615191134906452,0.027602881271656284,0.6161211494839429,0.02704298252284358,0.6604936330407422,0.00032931735407616675,0.659889405732758,0.0006930816669447948,0.615191134906452,0.027602881271656284,0.6390707872795606,0.013226560932831418,0.5469552854399037,0.0686830618034146
38,190,127,0.05,0.05651466258232436,0.0009174036459986679,0.076,0.1922625418170936,26.010171162191714,0.1271078600557667,0.054647931538657976,0.1401935072094752,0.043672457014594664,0.11868081774474373,0.06171604113319373,0.13141433193052046,0.05103591512137596,0.11661313486356478,0.0634502924483677,0.12076816434414762,0.05996529704269952,0.11455707572899661,0.06517479444558268,0.12076816434414762,0.05996529704269952,0.11661313486356478,0.0634502924483677,0.12076816434414762,0.05996529704269952,0.11868081774474373,0.06171604113319373,0.11868081774474373,0.06171604113319373,0.18456255209742847,0.006458300457825169,0.17932249125563102,0.010853356628768211,0.12076816434414762,0.05996529704269952,0.1401935072094752,0.043672457014594664,0.18913627092332075,0.0026221329481744848
38,190,127,0.1,0.10523921411440096,0.0017330650193897272,0.149,0.375980481122965,20.013326935539524,0.31903629150906543,0.041384445778930176,0.33192249666327633,0.03201933825669685,0.3076822073244328,0.04963607749929173,0.3215933898329287,0.039526063077326465,0.3052111037742573,0.051431963112551875,0.3101772393289174,0.04782280177429866,0.30275686387012585,0.053215592995243616,0.3089425651132326,0.04872010681068781,0.3064559296045131,0.05052728034463945,0.3114449696013442,0.04690147310007776,0.3114449696013442,0.04690147310007776,0.3114449696013442,0.04690147310007776,0.37472583082317695,0.0009118227453082388,0.3737369948164161,0.0016304637582634624,0.3126879211536083,0.04599815247212114,0.3358000855359936,0.029201283112809406,0.3486393527259589,0.01987028796708835
38,190,127,0.15,0.15601845678501156,0.002694020006733791,0.245,0.5498524838582307,16.488608445880097,0.4828884084387192,0.043206741362126225,0.4968753791018837,0.034182030424253565,0.4683711881816448,0.052573581373205856,0.48473584899276917,0.04201473078480282,0.4639525726591069,0.05542457239884081,0.4701525952906441,0.05142417707340781,0.46133003130489736,0.05711669560509654,0.46926089883887123,0.05199951986316355,0.46220149147566386,0.05655440972315433,0.4683711881816448,0.052573581373205856,0.47194667591062195,0.050266595536672384,0.4710470089699945,0.05084708106674541,0.5494654564842277,0.0002497188461700876,0.5473807431857345,0.001594823183650978,0.47194667591062195,0.050266595536672384,0.5015747624817032,0.03114988160443765,0.48823309526096154,0.03975822811463499
